o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,volume,geometry
8,B4,11,C3,1.2371581364245672,0.8953771289537713,"LINESTRING (-109.5412776 37.2858769,-109.553796 37.2831048)"
8,B4,12,C4,0.24489575562467006,0.8953771289537713,"LINESTRING (-109.5412776 37.2858769,-109.5405438 37.2834472)"
8,B4,13,Gate1,4.601038217486114,0.0,"LINESTRING (-109.5412776 37.2858769,-109.5886621 37.28054)"
8,B4,14,Gate2,4.572500786326786,0.0,"LINESTRING (-109.5412776 37.2858769,-109.5886621 37.28648)"
8,B4,15,Gate3,4.615514860089831,0.0,"LINESTRING (-109.5412776 37.2858769,-109.5886621 37.29242)"
8,B4,16,Gate4,3.5597296784223214,0.0,"LINESTRING (-109.5412776 37.2858769,-109.5759921 37.2983644)"
8,B4,17,Gate5,2.4446439604838153,0.0,"LINESTRING (-109.5412776 37.2858769,-109.5633221 37.2983644)"
8,B4,18,Gate6,1.506666417038865,0.0,"LINESTRING (-109.5412776 37.2858769,-109.5506521 37.2983644)"
8,B4,19,Gate7,1.2461758220781967,0.8953771289537713,"LINESTRING (-109.5412776 37.2858769,-109.5379821 37.2983644)"
8,B4,20,Gate8,1.6647671388702336,0.0,"LINESTRING (-109.5412776 37.2858769,-109.525315 37.2924244)"
8,B4,21,Gate9,1.5413464811189628,0.8953771289537713,"LINESTRING (-109.5412776 37.2858769,-109.525315 37.2864844)"
8,B4,22,Gate10,1.623900102720259,0.0,"LINESTRING (-109.5412776 37.2858769,-109.525315 37.2805444)"
8,B4,23,Gate11,1.1335360058221442,0.0,"LINESTRING (-109.5412776 37.2858769,-109.537985 37.2746)"
8,B4,24,Gate12,1.4151599087658489,0.0,"LINESTRING (-109.5412776 37.2858769,-109.550655 37.2746)"
8,B4,25,Gate13,2.389477379440515,0.0,"LINESTRING (-109.5412776 37.2858769,-109.563325 37.2746)"
8,B4,26,Gate14,3.5221694472229865,0.0,"LINESTRING (-109.5412776 37.2858769,-109.575995 37.2746)"
9,C1,5,B1,0.3691093413707063,0.8953771289537713,"LINESTRING (-109.5724947 37.2811705,-109.5697333 37.2838178)"
9,C1,6,B2,1.2600905478236732,30.442822384428226,"LINESTRING (-109.5724947 37.2811705,-109.560079 37.2852198)"
9,C1,7,B3,1.9741018298626927,25.96593673965937,"LINESTRING (-109.5724947 37.2811705,-109.5523617 37.2848091)"
9,C1,8,B4,3.0461739806094834,1.7907542579075426,"LINESTRING (-109.5724947 37.2811705,-109.5412776 37.2858769)"
9,C1,9,C1,0.0,0.0,"LINESTRING (-109.5724947 37.2811705,-109.5724947 37.2811705)"
9,C1,10,C2,0.7547833881148028,43.873479318734795,"LINESTRING (-109.5724947 37.2811705,-109.5646803 37.2815244)"
9,C1,11,C3,1.8138646654369246,3.5815085158150852,"LINESTRING (-109.5724947 37.2811705,-109.553796 37.2831048)"
9,C1,12,C4,3.090756125989858,1.7907542579075426,"LINESTRING (-109.5724947 37.2811705,-109.5405438 37.2834472)"
9,C1,13,Gate1,1.5611811578357246,0.0,"LINESTRING (-109.5724947 37.2811705,-109.5886621 37.28054)"
9,C1,14,Gate2,1.6419640722381597,0.0,"LINESTRING (-109.5724947 37.2811705,-109.5886621 37.28648)"
9,C1,15,Gate3,1.9004758988264618,0.0,"LINESTRING (-109.5724947 37.2811705,-109.5886621 37.29242)"
9,C1,16,Gate4,1.693009729177073,0.0,"LINESTRING (-109.5724947 37.2811705,-109.5759921 37.2983644)"
9,C1,17,Gate5,1.8803541576483176,0.0,"LINESTRING (-109.5724947 37.2811705,-109.5633221 37.2983644)"
9,C1,18,Gate6,2.682225281716528,0.0,"LINESTRING (-109.5724947 37.2811705,-109.5506521 37.2983644)"
9,C1,19,Gate7,3.720495135621954,0.8953771289537713,"LINESTRING (-109.5724947 37.2811705,-109.5379821 37.2983644)"
9,C1,20,Gate8,4.680083999693665,0.0,"LINESTRING (-109.5724947 37.2811705,-109.525315 37.2924244)"
9,C1,21,Gate9,4.58115017737191,0.8953771289537713,"LINESTRING (-109.5724947 37.2811705,-109.525315 37.2864844)"
9,C1,22,Gate10,4.552767386067884,0.0,"LINESTRING (-109.5724947 37.2811705,-109.525315 37.2805444)"
9,C1,23,Gate11,3.3896560095660195,0.0,"LINESTRING (-109.5724947 37.2811705,-109.537985 37.2746)"
9,C1,24,Gate12,2.2006136528391798,0.0,"LINESTRING (-109.5724947 37.2811705,-109.550655 37.2746)"
9,C1,25,Gate13,1.0884778011290281,0.0,"LINESTRING (-109.5724947 37.2811705,-109.563325 37.2746)"
9,C1,26,Gate14,0.7183441282812011,0.0,"LINESTRING (-109.5724947 37.2811705,-109.575995 37.2746)"
10,C2,5,B1,0.5354344587674827,1.7907542579075426,"LINESTRING (-109.5646803 37.2815244,-109.5697333 37.2838178)"
10,C2,6,B2,0.5694333092281683,75.21167883211679,"LINESTRING (-109.5646803 37.2815244,-109.560079 37.2852198)"
10,C2,7,B3,1.23014992492544,63.571776155717764,"LINESTRING (-109.5646803 37.2815244,-109.5523617 37.2848091)"
10,C2,8,B4,2.2968449354592195,2.686131386861314,"LINESTRING (-109.5646803 37.2815244,-109.5412776 37.2858769)"
10,C2,9,C1,0.7547833881148028,51.93187347931874,"LINESTRING (-109.5646803 37.2815244,-109.5724947 37.2811705)"
10,C2,10,C2,0.0,0.0,"LINESTRING (-109.5646803 37.2815244,-109.5646803 37.2815244)"
10,C2,11,C3,1.0612393330538985,8.953771289537713,"LINESTRING (-109.5646803 37.2815244,-109.553796 37.2831048)"
10,C2,12,C4,2.3363070674813526,3.5815085158150852,"LINESTRING (-109.5646803 37.2815244,-109.5405438 37.2834472)"
10,C2,13,Gate1,2.315954524857361,0.0,"LINESTRING (-109.5646803 37.2815244,-109.5886621 37.28054)"
10,C2,14,Gate2,2.3628925264218497,0.0,"LINESTRING (-109.5646803 37.2815244,-109.5886621 37.28648)"
10,C2,15,Gate3,2.5416294069342364,0.0,"LINESTRING (-109.5646803 37.2815244,-109.5886621 37.29242)"
10,C2,16,Gate4,1.9574427785101705,0.0,"LINESTRING (-109.5646803 37.2815244,-109.5759921 37.2983644)"
10,C2,17,Gate5,1.6301636746536314,0.0,"LINESTRING (-109.5646803 37.2815244,-109.5633221 37.2983644)"
10,C2,18,Gate6,2.1148134361640243,0.0,"LINESTRING (-109.5646803 37.2815244,-109.5506521 37.2983644)"
10,C2,19,Gate7,3.0457493367000392,1.7907542579075426,"LINESTRING (-109.5646803 37.2815244,-109.5379821 37.2983644)"
10,C2,20,Gate8,3.941276243125541,0.0,"LINESTRING (-109.5646803 37.2815244,-109.525315 37.2924244)"
10,C2,21,Gate9,3.828387755282709,1.7907542579075426,"LINESTRING (-109.5646803 37.2815244,-109.525315 37.2864844)"
10,C2,22,Gate10,3.7995329193907463,0.0,"LINESTRING (-109.5646803 37.2815244,-109.525315 37.2805444)"
10,C2,23,Gate11,2.6610709327631223,0.0,"LINESTRING (-109.5646803 37.2815244,-109.537985 37.2746)"
10,C2,24,Gate12,1.5092480031957756,0.0,"LINESTRING (-109.5646803 37.2815244,-109.550655 37.2746)"
10,C2,25,Gate13,0.6808167519334855,0.0,"LINESTRING (-109.5646803 37.2815244,-109.563325 37.2746)"
10,C2,26,Gate14,1.2799782235948896,0.0,"LINESTRING (-109.5646803 37.2815244,-109.575995 37.2746)"
11,C3,5,B1,1.5393306627693477,0.8953771289537713,"LINESTRING (-109.553796 37.2831048,-109.5697333 37.2838178)"
11,C3,6,B2,0.63967834135837,5.372262773722628,"LINESTRING (-109.553796 37.2831048,-109.560079 37.2852198)"
11,C3,7,B3,0.2149316431941462,5.372262773722628,"LINESTRING (-109.553796 37.2831048,-109.5523617 37.2848091)"
11,C3,8,B4,1.2371581364245672,0.8953771289537713,"LINESTRING (-109.553796 37.2831048,-109.5412776 37.2858769)"
11,C3,9,C1,1.8138646654369246,3.5815085158150852,"LINESTRING (-109.553796 37.2831048,-109.5724947 37.2811705)"
11,C3,10,C2,1.0612393330538985,6.267639902676399,"LINESTRING (-109.553796 37.2831048,-109.5646803 37.2815244)"
11,C3,11,C3,0.0,0.0,"LINESTRING (-109.553796 37.2831048,-109.553796 37.2831048)"
11,C3,12,C4,1.2791292151807547,0.8953771289537713,"LINESTRING (-109.553796 37.2831048,-109.5405438 37.2834472)"
11,C3,13,Gate1,3.3733224564940083,0.0,"LINESTRING (-109.553796 37.2831048,-109.5886621 37.28054)"
11,C3,14,Gate2,3.379958711239229,0.0,"LINESTRING (-109.553796 37.2831048,-109.5886621 37.28648)"
11,C3,15,Gate3,3.4822321296026253,0.0,"LINESTRING (-109.553796 37.2831048,-109.5886621 37.29242)"
11,C3,16,Gate4,2.599009569945683,0.0,"LINESTRING (-109.553796 37.2831048,-109.5759921 37.2983644)"
11,C3,17,Gate5,1.7357530895557252,0.0,"LINESTRING (-109.553796 37.2831048,-109.5633221 37.2983644)"
11,C3,18,Gate6,1.503322227515461,0.0,"LINESTRING (-109.553796 37.2831048,-109.5506521 37.2983644)"
11,C3,19,Gate7,2.120440411844972,0.8953771289537713,"LINESTRING (-109.553796 37.2831048,-109.5379821 37.2983644)"
11,C3,20,Gate8,2.8915152771372337,0.0,"LINESTRING (-109.553796 37.2831048,-109.525315 37.2924244)"
11,C3,21,Gate9,2.7674092964556216,0.8953771289537713,"LINESTRING (-109.553796 37.2831048,-109.525315 37.2864844)"
11,C3,22,Gate10,2.7592120344152877,0.0,"LINESTRING (-109.553796 37.2831048,-109.525315 37.2805444)"
11,C3,23,Gate11,1.7323080566807667,0.0,"LINESTRING (-109.553796 37.2831048,-109.537985 37.2746)"
11,C3,24,Gate12,0.8748060133425869,0.0,"LINESTRING (-109.553796 37.2831048,-109.550655 37.2746)"
11,C3,25,Gate13,1.2324085391310098,0.0,"LINESTRING (-109.553796 37.2831048,-109.563325 37.2746)"
11,C3,26,Gate14,2.293801853315258,0.0,"LINESTRING (-109.553796 37.2831048,-109.575995 37.2746)"
12,C4,5,B1,2.816721912660413,0.8953771289537713,"LINESTRING (-109.5405438 37.2834472,-109.5697333 37.2838178)"
12,C4,6,B2,1.8926980576442807,2.686131386861314,"LINESTRING (-109.5405438 37.2834472,-109.560079 37.2852198)"
12,C4,7,B3,1.1478546066745685,2.686131386861314,"LINESTRING (-109.5405438 37.2834472,-109.5523617 37.2848091)"
12,C4,8,B4,0.24489575562467006,0.8953771289537713,"LINESTRING (-109.5405438 37.2834472,-109.5412776 37.2858769)"
12,C4,9,C1,3.090756125989858,1.7907542579075426,"LINESTRING (-109.5405438 37.2834472,-109.5724947 37.2811705)"
12,C4,10,C2,2.3363070674813526,3.5815085158150852,"LINESTRING (-109.5405438 37.2834472,-109.5646803 37.2815244)"
12,C4,11,C3,1.2791292151807547,0.8953771289537713,"LINESTRING (-109.5405438 37.2834472,-109.553796 37.2831048)"
12,C4,12,C4,0.0,0.0,"LINESTRING (-109.5405438 37.2834472,-109.5405438 37.2834472)"
12,C4,13,Gate1,4.651401114103584,0.0,"LINESTRING (-109.5405438 37.2834472,-109.5886621 37.28054)"
12,C4,14,Gate2,4.65214772110037,0.0,"LINESTRING (-109.5405438 37.2834472,-109.5886621 37.28648)"
12,C4,15,Gate3,4.7229681064087625,0.0,"LINESTRING (-109.5405438 37.2834472,-109.5886621 37.29242)"
12,C4,16,Gate4,3.7109216398275437,0.0,"LINESTRING (-109.5405438 37.2834472,-109.5759921 37.2983644)"
12,C4,17,Gate5,2.627247124731728,0.0,"LINESTRING (-109.5405438 37.2834472,-109.5633221 37.2983644)"
12,C4,18,Gate6,1.7386967477095407,0.0,"LINESTRING (-109.5405438 37.2834472,-109.5506521 37.2983644)"
12,C4,19,Gate7,1.4604301404643591,0.8953771289537713,"LINESTRING (-109.5405438 37.2834472,-109.5379821 37.2983644)"
12,C4,20,Gate8,1.7057359884574859,0.0,"LINESTRING (-109.5405438 37.2834472,-109.525315 37.2924244)"
12,C4,21,Gate9,1.4983655355252898,0.8953771289537713,"LINESTRING (-109.5405438 37.2834472,-109.525315 37.2864844)"
12,C4,22,Gate10,1.495883188736011,0.0,"LINESTRING (-109.5405438 37.2834472,-109.525315 37.2805444)"
12,C4,23,Gate11,0.8886535456342698,0.0,"LINESTRING (-109.5405438 37.2834472,-109.537985 37.2746)"
12,C4,24,Gate12,1.2963793764441909,0.0,"LINESTRING (-109.5405438 37.2834472,-109.550655 37.2746)"
12,C4,25,Gate13,2.3581019358305335,0.0,"LINESTRING (-109.5405438 37.2834472,-109.563325 37.2746)"
12,C4,26,Gate14,3.5255979465162226,0.0,"LINESTRING (-109.5405438 37.2834472,-109.575995 37.2746)"
13,Gate1,5,B1,1.8536222997678424,0.0,"LINESTRING (-109.5886621 37.28054,-109.5697333 37.2838178)"
13,Gate1,6,B2,2.794702450521622,0.0,"LINESTRING (-109.5886621 37.28054,-109.560079 37.2852198)"
13,Gate1,7,B3,3.5267659034816963,0.0,"LINESTRING (-109.5886621 37.28054,-109.5523617 37.2848091)"
13,Gate1,8,B4,4.601038217486114,0.0,"LINESTRING (-109.5886621 37.28054,-109.5412776 37.2858769)"
13,Gate1,9,C1,1.5611811578357246,0.0,"LINESTRING (-109.5886621 37.28054,-109.5724947 37.2811705)"
13,Gate1,10,C2,2.315954524857361,0.0,"LINESTRING (-109.5886621 37.28054,-109.5646803 37.2815244)"
13,Gate1,11,C3,3.3733224564940083,0.0,"LINESTRING (-109.5886621 37.28054,-109.553796 37.2831048)"
13,Gate1,12,C4,4.651401114103584,0.0,"LINESTRING (-109.5886621 37.28054,-109.5405438 37.2834472)"
13,Gate1,13,Gate1,0.0,0.0,"LINESTRING (-109.5886621 37.28054,-109.5886621 37.28054)"
13,Gate1,14,Gate2,0.5731505999995555,0.0,"LINESTRING (-109.5886621 37.28054,-109.5886621 37.28648)"
13,Gate1,15,Gate3,1.146301199999111,0.0,"LINESTRING (-109.5886621 37.28054,-109.5886621 37.29242)"
13,Gate1,16,Gate4,2.110106661812869,0.0,"LINESTRING (-109.5886621 37.28054,-109.5759921 37.2983644)"
13,Gate1,17,Gate5,2.989360543182504,0.0,"LINESTRING (-109.5886621 37.28054,-109.5633221 37.2983644)"
13,Gate1,18,Gate6,4.0508213585190465,0.0,"LINESTRING (-109.5886621 37.28054,-109.5506521 37.2983644)"
13,Gate1,19,Gate7,5.1837420642576015,0.0,"LINESTRING (-109.5886621 37.28054,-109.5379821 37.2983644)"
13,Gate1,20,Gate8,6.2189987340728585,0.0,"LINESTRING (-109.5886621 37.28054,-109.525315 37.2924244)"
13,Gate1,21,Gate9,6.1392144248678475,0.0,"LINESTRING (-109.5886621 37.28054,-109.525315 37.2864844)"
13,Gate1,22,Gate10,6.112361693746038,0.0,"LINESTRING (-109.5886621 37.28054,-109.525315 37.2805444)"
13,Gate1,23,Gate11,4.923309058415691,0.0,"LINESTRING (-109.5886621 37.28054,-109.537985 37.2746)"
13,Gate1,24,Gate12,3.7118227534111727,0.0,"LINESTRING (-109.5886621 37.28054,-109.550655 37.2746)"
13,Gate1,25,Gate13,2.5110625459007765,0.0,"LINESTRING (-109.5886621 37.28054,-109.563325 37.2746)"
13,Gate1,26,Gate14,1.3499603530099786,0.0,"LINESTRING (-109.5886621 37.28054,-109.575995 37.2746)"
14,Gate2,5,B1,1.8444146463115374,0.0,"LINESTRING (-109.5886621 37.28648,-109.5697333 37.2838178)"
14,Gate2,6,B2,2.7606600392550744,0.0,"LINESTRING (-109.5886621 37.28648,-109.560079 37.2852198)"
14,Gate2,7,B3,3.5063356214609804,0.0,"LINESTRING (-109.5886621 37.28648,-109.5523617 37.2848091)"
14,Gate2,8,B4,4.572500786326786,0.0,"LINESTRING (-109.5886621 37.28648,-109.5412776 37.2858769)"
14,Gate2,9,C1,1.6419640722381597,0.0,"LINESTRING (-109.5886621 37.28648,-109.5724947 37.2811705)"
14,Gate2,10,C2,2.3628925264218497,0.0,"LINESTRING (-109.5886621 37.28648,-109.5646803 37.2815244)"
14,Gate2,11,C3,3.379958711239229,0.0,"LINESTRING (-109.5886621 37.28648,-109.553796 37.2831048)"
14,Gate2,12,C4,4.65214772110037,0.0,"LINESTRING (-109.5886621 37.28648,-109.5405438 37.2834472)"
14,Gate2,13,Gate1,0.5731505999995555,0.0,"LINESTRING (-109.5886621 37.28648,-109.5886621 37.28054)"
14,Gate2,14,Gate2,0.0,0.0,"LINESTRING (-109.5886621 37.28648,-109.5886621 37.28648)"
14,Gate2,15,Gate3,0.5731505999995555,0.0,"LINESTRING (-109.5886621 37.28648,-109.5886621 37.29242)"
14,Gate2,16,Gate4,1.676172844242072,0.0,"LINESTRING (-109.5886621 37.28648,-109.5759921 37.2983644)"
14,Gate2,17,Gate5,2.7006076606356397,0.0,"LINESTRING (-109.5886621 37.28648,-109.5633221 37.2983644)"
14,Gate2,18,Gate6,3.842676015250518,0.0,"LINESTRING (-109.5886621 37.28648,-109.5506521 37.2983644)"
14,Gate2,19,Gate7,5.022766873775964,0.0,"LINESTRING (-109.5886621 37.28648,-109.5379821 37.2983644)"
14,Gate2,20,Gate8,6.139214424867975,0.0,"LINESTRING (-109.5886621 37.28648,-109.525315 37.2924244)"
14,Gate2,21,Gate9,6.112361693746038,0.0,"LINESTRING (-109.5886621 37.28648,-109.525315 37.2864844)"
14,Gate2,22,Gate10,6.139135152153121,0.0,"LINESTRING (-109.5886621 37.28648,-109.525315 37.2805444)"
14,Gate2,23,Gate11,5.02239752663191,0.0,"LINESTRING (-109.5886621 37.28648,-109.537985 37.2746)"
14,Gate2,24,Gate12,3.842282262351536,0.0,"LINESTRING (-109.5886621 37.28648,-109.550655 37.2746)"
14,Gate2,25,Gate13,2.7001740574018607,0.0,"LINESTRING (-109.5886621 37.28648,-109.563325 37.2746)"
14,Gate2,26,Gate14,1.6756783061014913,0.0,"LINESTRING (-109.5886621 37.28648,-109.575995 37.2746)"
15,Gate3,5,B1,2.006194996858506,0.0,"LINESTRING (-109.5886621 37.29242,-109.5697333 37.2838178)"
15,Gate3,6,B2,2.844139437209048,0.0,"LINESTRING (-109.5886621 37.29242,-109.560079 37.2852198)"
15,Gate3,7,B3,3.5787853334966817,0.0,"LINESTRING (-109.5886621 37.29242,-109.5523617 37.2848091)"
15,Gate3,8,B4,4.615514860089831,0.0,"LINESTRING (-109.5886621 37.29242,-109.5412776 37.2858769)"
15,Gate3,9,C1,1.9004758988264618,0.0,"LINESTRING (-109.5886621 37.29242,-109.5724947 37.2811705)"
15,Gate3,10,C2,2.5416294069342364,0.0,"LINESTRING (-109.5886621 37.29242,-109.5646803 37.2815244)"
15,Gate3,11,C3,3.4822321296026253,0.0,"LINESTRING (-109.5886621 37.29242,-109.553796 37.2831048)"
15,Gate3,12,C4,4.7229681064087625,0.0,"LINESTRING (-109.5886621 37.29242,-109.5405438 37.2834472)"
15,Gate3,13,Gate1,1.146301199999111,0.0,"LINESTRING (-109.5886621 37.29242,-109.5886621 37.28054)"
15,Gate3,14,Gate2,0.5731505999995555,0.0,"LINESTRING (-109.5886621 37.29242,-109.5886621 37.28648)"
