agent_id,agent_type,o_node_id,d_node_id,o_osm_node_id,d_osm_node_id,o_zone_id,d_zone_id,geometry,departure_time
31,v,3111,455,,2916900597.0,1,27,"LINESTRING(-111.9448918 33.4297287,-111.9368583 33.4265586)",0757
32,v,2938,946,,5264767209.0,1,28,"LINESTRING(-111.9409219 33.4288786,-111.9300308 33.4250709)",0729
33,v,2742,2520,,,1,30,"LINESTRING(-111.9426416 33.4296715,-111.9178 33.4291958)",0752
34,v,2749,2517,,,1,32,"LINESTRING(-111.9433358 33.4277712,-111.9178 33.4220186)",0733
35,v,3040,2543,,,1,36,"LINESTRING(-111.9445009 33.4294361,-111.9307891 33.415)",0712
36,v,2929,2540,,,1,37,"LINESTRING(-111.9396276 33.4290018,-111.9379849 33.415)",0746
37,v,2124,2484,5697244771.0,,1,38,"LINESTRING(-111.9442601 33.4299032,-111.9399674 33.415)",0715
38,v,2822,3056,,,5,1,"LINESTRING(-111.9396448 33.4257591,-111.944872 33.429055)",0743
39,v,2822,2938,,,5,1,"LINESTRING(-111.9396448 33.4257591,-111.9409219 33.4288786)",0742
40,v,505,2604,3299517573.0,,5,6,"LINESTRING(-111.9442762 33.426894,-111.9324938 33.4248362)",0725
41,v,3050,2906,,,5,7,"LINESTRING(-111.9432661 33.4273883,-111.929673 33.424508)",0702
42,v,2794,2769,,,5,9,"LINESTRING(-111.9409802 33.4245472,-111.9389767 33.4222044)",0757
43,v,29,2767,41563500.0,,5,9,"LINESTRING(-111.943347 33.4254811,-111.9396398 33.4222083)",0743
44,v,3073,2761,,,5,9,"LINESTRING(-111.9388396 33.4253758,-111.9383609 33.4235224)",0714
45,v,2295,3051,6888072615.0,,5,9,"LINESTRING(-111.9442795 33.4261428,-111.9440948 33.4239595)",0723
46,v,358,5,2625359017.0,41520518.0,5,9,"LINESTRING(-111.9399641 33.4264662,-111.9442993 33.4231771)",0734
47,v,2934,3055,,,5,9,"LINESTRING(-111.9403808 33.426002,-111.9416592 33.421587)",0731
48,v,1296,1853,5266180546.0,5415311211.0,5,10,"LINESTRING(-111.9406267 33.425492,-111.9366734 33.4230882)",0706
49,v,3047,2946,,,5,10,"LINESTRING(-111.9439797 33.426675,-111.933197 33.4227466)",0718
50,v,2933,2317,,7071845839.0,5,10,"LINESTRING(-111.942665 33.4264914,-111.9358561 33.4243639)",0706
51,v,3072,1836,,5415311183.0,5,10,"LINESTRING(-111.9391693 33.4253545,-111.9366669 33.4242409)",0737
52,v,1295,2914,5266180544.0,,5,10,"LINESTRING(-111.9412751 33.4259829,-111.9368756 33.4235196)",0755
53,v,41,2697,41630200.0,,5,10,"LINESTRING(-111.9400776 33.4264624,-111.9347613 33.422862)",0726
54,v,2746,3011,,,5,10,"LINESTRING(-111.9428647 33.4249455,-111.9323541 33.4229788)",0749
55,v,1282,2713,5266180520.0,,5,11,"LINESTRING(-111.9428663 33.4254836,-111.9305881 33.4228419)",0734
56,v,2971,2807,,,5,12,"LINESTRING(-111.9391671 33.4252055,-111.9243398 33.4216811)",0746
57,v,48,2374,41662581.0,7237092616.0,5,13,"LINESTRING(-111.9400679 33.4273849,-111.939915 33.4204911)",0734
58,v,2754,2376,,7237092618.0,5,13,"LINESTRING(-111.9384454 33.4249338,-111.9399908 33.4204925)",0740
59,v,2790,3069,,,5,13,"LINESTRING(-111.9395473 33.4246614,-111.9399652 33.4212287)",0726
60,v,2194,539,6453652434.0,3847453687.0,5,13,"LINESTRING(-111.9446893 33.4254741,-111.9435652 33.4189718)",0709
61,v,2871,2233,,6700916752.0,5,13,"LINESTRING(-111.9447301 33.4260399,-111.9404614 33.4190531)",0716
62,v,3113,3001,,,5,13,"LINESTRING(-111.9388594 33.4264352,-111.9402508 33.4193883)",0720
63,v,3113,3002,,,5,13,"LINESTRING(-111.9388594 33.4264352,-111.9404674 33.4193263)",0735
64,v,2792,2396,,7264975967.0,5,13,"LINESTRING(-111.9403503 33.4248897,-111.9424218 33.4204698)",0719
65,v,1259,2758,5266179152.0,,5,13,"LINESTRING(-111.9387635 33.427076,-111.9390348 33.4197351)",0741
66,v,3050,2622,,,5,14,"LINESTRING(-111.9432661 33.4273883,-111.9371207 33.4198612)",0729
67,v,2790,2965,,,5,14,"LINESTRING(-111.9395473 33.4246614,-111.9320432 33.4212293)",0740
68,v,49,537,41662584.0,3712803330.0,5,14,"LINESTRING(-111.9400797 33.4254922,-111.9381205 33.4205221)",0726
69,v,2793,2640,,,5,14,"LINESTRING(-111.9408995 33.4251447,-111.9362692 33.421004)",0728
70,v,42,3003,41630202.0,,5,15,"LINESTRING(-111.940778 33.4264585,-111.9302122 33.4185961)",0717
71,v,1275,98,5266180513.0,317321944.0,5,15,"LINESTRING(-111.9424801 33.4254848,-111.9300776 33.4183997)",0738
72,v,2790,2810,,,5,16,"LINESTRING(-111.9395473 33.4246614,-111.9232557 33.4188939)",0741
73,v,3076,2808,,,5,16,"LINESTRING(-111.9399411 33.4249177,-111.9242346 33.4212322)",0704
74,v,499,2384,3101265426.0,7237092630.0,5,17,"LINESTRING(-111.9412674 33.4261177,-111.9399592 33.4174561)",0714
75,v,2971,2434,,7978107675.0,5,17,"LINESTRING(-111.9391671 33.4252055,-111.9424528 33.4161632)",0752
76,v,3050,2132,,5707473163.0,5,17,"LINESTRING(-111.9432661 33.4273883,-111.9442407 33.4165478)",0742
77,v,1259,550,5266179152.0,4181518769.0,5,17,"LINESTRING(-111.9387635 33.427076,-111.9448138 33.4168241)",0745
78,v,2936,12,,41520536.0,5,17,"LINESTRING(-111.9409049 33.4267899,-111.944241 33.4168222)",0706
79,v,2927,2952,,,5,17,"LINESTRING(-111.9391558 33.4269134,-111.9395815 33.4177837)",0735
80,v,29,2611,41563500.0,,5,18,"LINESTRING(-111.943347 33.4254811,-111.9362788 33.4169601)",0748
81,v,2295,2702,6888072615.0,,5,18,"LINESTRING(-111.9442795 33.4261428,-111.9361375 33.4159137)",0755
82,v,2935,2704,,,5,18,"LINESTRING(-111.9409537 33.425819,-111.9358475 33.4156701)",0756
83,v,2116,2649,5692081453.0,,5,18,"LINESTRING(-111.941512 33.4273775,-111.9318601 33.4177987)",0749
84,v,2936,2954,,,5,18,"LINESTRING(-111.9409049 33.4267899,-111.9347191 33.416781)",0732
85,v,678,178,5133306140.0,863737649.0,5,18,"LINESTRING(-111.9442932 33.4248846,-111.9366113 33.4150834)",0731
86,v,2764,278,,2300341823.0,5,19,"LINESTRING(-111.9403003 33.4252246,-111.9287531 33.4166268)",0745
87,v,500,656,3101265427.0,4716137951.0,5,19,"LINESTRING(-111.9412736 33.4254885,-111.9301745 33.4173982)",0748
88,v,2194,2392,6453652434.0,7241600575.0,5,19,"LINESTRING(-111.9446893 33.4254741,-111.9261289 33.4168242)",0723
89,v,3075,1951,,5646687258.0,5,20,"LINESTRING(-111.9398961 33.427163,-111.9216828 33.416734)",0751
90,v,2791,2856,,,5,20,"LINESTRING(-111.9396364 33.4252043,-111.918771 33.4159758)",0710
91,v,2754,112,,330689685.0,5,20,"LINESTRING(-111.9384454 33.4249338,-111.9223108 33.4167475)",0757
92,v,358,2870,2625359017.0,,5,20,"LINESTRING(-111.9399641 33.4264662,-111.9210933 33.4162654)",0724
93,v,2871,2425,,7802475094.0,5,23,"LINESTRING(-111.9447301 33.4260399,-111.9427575 33.422957)",0702
94,v,2194,260,6453652434.0,1698684040.0,5,26,"LINESTRING(-111.9446893 33.4254741,-111.9391424 33.429559)",0719
95,v,1275,2601,5266180513.0,,5,27,"LINESTRING(-111.9424801 33.4254848,-111.934942 33.4302)",0719
96,v,2794,938,,5261576410.0,5,28,"LINESTRING(-111.9409802 33.4245472,-111.9292269 33.4243584)",0713
97,v,2295,2520,6888072615.0,,5,30,"LINESTRING(-111.9442795 33.4261428,-111.9178 33.4291958)",0731
98,v,2295,2114,6888072615.0,5687228379.0,5,32,"LINESTRING(-111.9442795 33.4261428,-111.9236774 33.4227103)",0705
99,v,2790,370,,2671959136.0,5,36,"LINESTRING(-111.9395473 33.4246614,-111.9278768 33.4204281)",0722
100,v,2871,2548,,,5,37,"LINESTRING(-111.9447301 33.4260399,-111.9348822 33.415)",0757
101,v,2793,1887,,5415706919.0,5,38,"LINESTRING(-111.9408995 33.4251447,-111.9392352 33.4150477)",0710
102,v,2985,2742,,,6,1,"LINESTRING(-111.9358734 33.4256289,-111.9426416 33.4296715)",0737
103,v,2990,500,,3101265427.0,6,5,"LINESTRING(-111.9355867 33.4256908,-111.9412736 33.4254885)",0724
104,v,2985,2835,,,6,7,"LINESTRING(-111.9358734 33.4256289,-111.9297048 33.4247148)",0739
105,v,3070,2854,,,6,9,"LINESTRING(-111.9361235 33.4258169,-111.9408694 33.4216672)",0731
106,v,2736,2970,,,6,10,"LINESTRING(-111.9353213 33.4273596,-111.932526 33.4214742)",0721
107,v,2987,1232,,5266139528.0,6,10,"LINESTRING(-111.9363484 33.4257017,-111.9362338 33.4243617)",0707
108,v,2984,2963,,,6,11,"LINESTRING(-111.9360738 33.4256288,-111.9308859 33.421675)",0732
109,v,2919,3012,,,6,12,"LINESTRING(-111.9373262 33.4250752,-111.9185106 33.422457)",0739
110,v,2739,2879,,,6,13,"LINESTRING(-111.9359326 33.4251373,-111.938969 33.4202254)",0737
111,v,2994,2401,,7265020287.0,6,13,"LINESTRING(-111.9364101 33.4258879,-111.9412313 33.4204449)",0743
112,v,2332,2661,7121918885.0,,6,14,"LINESTRING(-111.9366697 33.4248479,-111.9323717 33.4187934)",0712
113,v,2991,2670,,,6,15,"LINESTRING(-111.9356033 33.4258915,-111.9282766 33.4207184)",0714
114,v,2332,107,7121918885.0,317654987.0,6,16,"LINESTRING(-111.9366697 33.4248479,-111.9212894 33.4188214)",0735
115,v,2991,157,,863736888.0,6,17,"LINESTRING(-111.9356033 33.4258915,-111.9418304 33.4176181)",0756
116,v,2982,654,,4716137945.0,6,18,"LINESTRING(-111.9364624 33.4256295,-111.9326901 33.4173693)",0705
117,v,2735,417,,2819203906.0,6,18,"LINESTRING(-111.9356533 33.4274366,-111.9365009 33.416198)",0755
118,v,2992,3034,,,6,19,"LINESTRING(-111.935856 33.4259113,-111.9255332 33.4161938)",0711
119,v,2984,3025,,,6,20,"LINESTRING(-111.9360738 33.4256288,-111.9229741 33.4154453)",0746
120,v,1794,2406,5415295738.0,7308186328.0,6,23,"LINESTRING(-111.9366718 33.4253943,-111.9448276 33.4227846)",0750
121,v,2606,207,,1501649331.0,6,26,"LINESTRING(-111.9375866 33.4261909,-111.940237 33.4274522)",0741
122,v,1867,455,5415311358.0,2916900597.0,6,27,"LINESTRING(-111.9381622 33.4256128,-111.9368583 33.4265586)",0735
123,v,3058,2537,,,6,28,"LINESTRING(-111.9322502 33.4274587,-111.927736 33.4302)",0704
124,v,1862,2521,5415311338.0,,6,30,"LINESTRING(-111.9366683 33.4244745,-111.9178 33.4293355)",0721
125,v,2985,2114,,5687228379.0,6,32,"LINESTRING(-111.9358734 33.4256289,-111.9236774 33.4227103)",0754
126,v,2735,1134,,5264800428.0,6,36,"LINESTRING(-111.9356533 33.4274366,-111.9287401 33.4209322)",0734
127,v,2992,1521,,5333540398.0,6,37,"LINESTRING(-111.935856 33.4259113,-111.9332078 33.4152387)",0722
128,v,2991,2495,,,6,38,"LINESTRING(-111.9356033 33.4258915,-111.9418209 33.415)",0749
129,v,2835,2862,,,7,1,"LINESTRING(-111.9297048 33.4247148,-111.9416895 33.4280571)",0740
130,v,2852,2935,,,7,5,"LINESTRING(-111.9297943 33.4274945,-111.9409537 33.425819)",0726
131,v,2895,2991,,,7,6,"LINESTRING(-111.9259114 33.4256487,-111.9356033 33.4258915)",0741
132,v,0,502,41459438.0,3101265641.0,7,9,"LINESTRING(-111.9275146 33.4245016,-111.9412665 33.4243385)",0706
133,v,386,2684,2704829968.0,,7,10,"LINESTRING(-111.9263814 33.4245047,-111.9321378 33.4216503)",0750
134,v,740,2673,5260200680.0,,7,10,"LINESTRING(-111.9282474 33.4244664,-111.9353223 33.4215124)",0704
135,v,2835,2802,,,7,11,"LINESTRING(-111.9297048 33.4247148,-111.9259122 33.4216604)",0722
136,v,2717,1584,,5338069290.0,7,12,"LINESTRING(-111.927613 33.4252375,-111.9228981 33.4236505)",0702
137,v,2603,3064,,,7,13,"LINESTRING(-111.9287466 33.4255082,-111.9404352 33.4186992)",0739
138,v,740,250,5260200680.0,1698683826.0,7,13,"LINESTRING(-111.9282474 33.4244664,-111.940028 33.4190552)",0710
139,v,2909,2688,,,7,14,"LINESTRING(-111.9296996 33.425032,-111.9323712 33.4205916)",0750
140,v,2895,2667,,,7,15,"LINESTRING(-111.9259114 33.4256487,-111.9295583 33.419874)",0717
141,v,2910,2412,,7370561049.0,7,16,"LINESTRING(-111.9296396 33.4251944,-111.9191623 33.4184072)",0706
142,v,2605,2228,,6700916742.0,7,17,"LINESTRING(-111.9310035 33.4245108,-111.9405076 33.4176174)",0723
143,v,0,3090,41459438.0,,7,18,"LINESTRING(-111.9275146 33.4245016,-111.9355638 33.4154369)",0717
144,v,386,3085,2704829968.0,,7,18,"LINESTRING(-111.9263814 33.4245047,-111.9372546 33.4180582)",0735
145,v,740,2710,5260200680.0,,7,19,"LINESTRING(-111.9282474 33.4244664,-111.9296176 33.4157972)",0727
146,v,2602,2866,,,7,20,"LINESTRING(-111.9280358 33.4250628,-111.9192531 33.4152632)",0739
147,v,2910,2589,,,7,23,"LINESTRING(-111.9296396 33.4251944,-111.945 33.4221321)",0716
148,v,2723,2173,,5938023074.0,7,26,"LINESTRING(-111.925024 33.4249976,-111.9386591 33.4301382)",0710
149,v,548,2285,4035993924.0,6796038632.0,7,27,"LINESTRING(-111.926471 33.424506,-111.9377644 33.4242905)",0759
150,v,2909,2545,,,7,28,"LINESTRING(-111.9296996 33.425032,-111.9264296 33.4302)",0732
151,v,2910,2582,,,7,30,"LINESTRING(-111.9296396 33.4251944,-111.9180917 33.4302)",0740
152,v,2602,2560,,,7,32,"LINESTRING(-111.9280358 33.4250628,-111.9178 33.4228929)",0745
153,v,2717,1212,,5264822991.0,7,36,"LINESTRING(-111.927613 33.4252375,-111.9312483 33.41748)",0725
154,v,2909,2540,,,7,37,"LINESTRING(-111.9296996 33.425032,-111.9379849 33.415)",0717
155,v,2908,2587,,,7,38,"LINESTRING(-111.9297257 33.4248805,-111.9383997 33.415)",0715
156,v,2759,1926,,5641347330.0,9,1,"LINESTRING(-111.941918 33.4239876,-111.9443125 33.4283045)",0736
157,v,1807,3046,5415307196.0,,9,1,"LINESTRING(-111.9398537 33.4231887,-111.9449178 33.4302576)",0749
158,v,2789,1282,,5266180520.0,9,5,"LINESTRING(-111.9395879 33.4240592,-111.9428663 33.4254836)",0758
159,v,2878,2936,,,9,5,"LINESTRING(-111.940386 33.4227341,-111.9409049 33.4267899)",0742
160,v,2460,2194,8141190167.0,6453652434.0,9,5,"LINESTRING(-111.9447197 33.4243219,-111.9446893 33.4254741)",0755
161,v,3051,2971,,,9,5,"LINESTRING(-111.9440948 33.4239595,-111.9391671 33.4252055)",0759
162,v,2744,1275,,5266180513.0,9,5,"LINESTRING(-111.9414584 33.4230064,-111.9424801 33.4254848)",0723
163,v,2874,2764,,,9,5,"LINESTRING(-111.9404718 33.4234407,-111.9403003 33.4252246)",0727
164,v,355,2984,2625359013.0,,9,6,"LINESTRING(-111.9399685 33.4231886,-111.9360738 33.4256288)",0733
165,v,2036,2895,5665460113.0,,9,7,"LINESTRING(-111.9423906 33.4213209,-111.9259114 33.4256487)",0708
166,v,2923,2628,,,9,10,"LINESTRING(-111.9384549 33.4228304,-111.9370509 33.4215473)",0706
167,v,2766,65,,42273739.0,9,10,"LINESTRING(-111.9396537 33.422608,-111.9381595 33.4231914)",0704
168,v,3054,1836,,5415311183.0,9,10,"LINESTRING(-111.9415994 33.4214416,-111.9366669 33.4242409)",0721
169,v,2759,19,,41529813.0,9,10,"LINESTRING(-111.941918 33.4239876,-111.936666 33.4243591)",0711
170,v,3051,293,,2321431354.0,9,10,"LINESTRING(-111.9440948 33.4239595,-111.936667 33.4212884)",0719
171,v,2038,1812,5665460115.0,5415307210.0,9,10,"LINESTRING(-111.9423945 33.4217049,-111.9380587 33.4231924)",0713
172,v,2744,293,,2321431354.0,9,10,"LINESTRING(-111.9414584 33.4230064,-111.936667 33.4212884)",0732
173,v,2036,1853,5665460113.0,5415311211.0,9,10,"LINESTRING(-111.9423906 33.4213209,-111.9366734 33.4230882)",0719
174,v,2431,3092,7828444671.0,,9,11,"LINESTRING(-111.9443013 33.4237381,-111.9280092 33.4228526)",0800
175,v,2288,2838,6885482622.0,,9,12,"LINESTRING(-111.9407083 33.4243409,-111.9214472 33.4227907)",0733
176,v,2460,155,8141190167.0,863736785.0,9,13,"LINESTRING(-111.9447197 33.4243219,-111.9412404 33.4212296)",0747
177,v,1826,9,5415311158.0,41520528.0,9,13,"LINESTRING(-111.939833 33.4243454,-111.944246 33.4194019)",0710
178,v,2431,2892,7828444671.0,,9,13,"LINESTRING(-111.9443013 33.4237381,-111.9390224 33.4194018)",0712
179,v,3081,9,,41520528.0,9,13,"LINESTRING(-111.9439911 33.4222844,-111.944246 33.4194019)",0709
180,v,2759,631,,4636339213.0,9,13,"LINESTRING(-111.941918 33.4239876,-111.9389314 33.4205069)",0711
181,v,2748,2399,,7265020285.0,9,13,"LINESTRING(-111.9387472 33.424017,-111.9412797 33.4204834)",0712
182,v,3054,2879,,,9,13,"LINESTRING(-111.9415994 33.4214416,-111.938969 33.4202254)",0719
183,v,3112,2233,,6700916752.0,9,13,"LINESTRING(-111.941489 33.4216523,-111.9404614 33.4190531)",0746
184,v,2789,828,,5260253703.0,9,13,"LINESTRING(-111.9395879 33.4240592,-111.9394774 33.4190577)",0754
185,v,2423,826,7590725936.0,5260253701.0,9,13,"LINESTRING(-111.9412432 33.4213251,-111.9387912 33.4190679)",0745
186,v,2768,3069,,,9,13,"LINESTRING(-111.9390497 33.4224809,-111.9399652 33.4212287)",0753
187,v,2766,2965,,,9,14,"LINESTRING(-111.9396537 33.422608,-111.9320432 33.4212293)",0706
188,v,2038,1125,5665460115.0,5264800312.0,9,14,"LINESTRING(-111.9423945 33.4217049,-111.9313979 33.4182575)",0726
189,v,2766,2639,,,9,14,"LINESTRING(-111.9396537 33.422608,-111.9363861 33.4205425)",0713
190,v,2405,2350,7308186325.0,7121961126.0,9,14,"LINESTRING(-111.9448229 33.4231773,-111.9381172 33.4196844)",0752
191,v,5,2629,41520518.0,,9,14,"LINESTRING(-111.9442993 33.4231771,-111.9370487 33.4210195)",0724
192,v,673,2828,5080816830.0,,9,15,"LINESTRING(-111.9414555 33.4238427,-111.9272209 33.4193616)",0754
193,v,2762,1708,,5414658105.0,9,15,"LINESTRING(-111.9385643 33.4235761,-111.9278714 33.4202692)",0735
194,v,2878,2412,,7370561049.0,9,16,"LINESTRING(-111.940386 33.4227341,-111.9191623 33.4184072)",0703
195,v,2423,108,7590725936.0,317654988.0,9,16,"LINESTRING(-111.9412432 33.4213251,-111.9205552 33.4187226)",0739
196,v,2751,2617,,,9,17,"LINESTRING(-111.9417409 33.4222943,-111.9390415 33.4180478)",0720
197,v,1826,2132,5415311158.0,5707473163.0,9,17,"LINESTRING(-111.939833 33.4243454,-111.9442407 33.4165478)",0723
198,v,2874,2384,,7237092630.0,9,17,"LINESTRING(-111.9404718 33.4234407,-111.9399592 33.4174561)",0800
199,v,2423,351,7590725936.0,2625359002.0,9,17,"LINESTRING(-111.9412432 33.4213251,-111.9398439 33.4174549)",0711
200,v,3054,149,,863733752.0,9,17,"LINESTRING(-111.9415994 33.4214416,-111.9405834 33.4162013)",0745
201,v,2405,53,7308186325.0,41662598.0,9,17,"LINESTRING(-111.9448229 33.4231773,-111.9399894 33.4162047)",0716
202,v,502,2380,3101265641.0,7237092625.0,9,17,"LINESTRING(-111.9412665 33.4243385,-111.9398726 33.4174547)",0745
203,v,2038,2705,5665460115.0,,9,18,"LINESTRING(-111.9423945 33.4217049,-111.9352477 33.4156841)",0723
204,v,2873,2337,,7121930882.0,9,18,"LINESTRING(-111.940901 33.4238554,-111.9352405 33.4160982)",0726
205,v,2744,2648,,,9,18,"LINESTRING(-111.9414584 33.4230064,-111.932391 33.4178427)",0755
206,v,2979,1528,,5333560369.0,9,18,"LINESTRING(-111.9389078 33.4228793,-111.9366549 33.4176535)",0734
207,v,2744,168,,863737185.0,9,18,"LINESTRING(-111.9414584 33.4230064,-111.9381395 33.4176358)",0736
208,v,2877,2438,,7998670443.0,9,18,"LINESTRING(-111.9408928 33.4224433,-111.9321368 33.4173666)",0756
209,v,3112,3090,,,9,18,"LINESTRING(-111.941489 33.4216523,-111.9355638 33.4154369)",0717
210,v,4,2345,41520515.0,7121950859.0,9,19,"LINESTRING(-111.9443033 33.4243197,-111.9272923 33.4166614)",0711
211,v,2322,2707,7113741168.0,,9,19,"LINESTRING(-111.9442462 33.4217045,-111.930075 33.4153989)",0755
212,v,2768,2824,,,9,19,"LINESTRING(-111.9390497 33.4224809,-111.9266404 33.4163426)",0718
213,v,2979,2960,,,9,19,"LINESTRING(-111.9389078 33.4228793,-111.9312368 33.415483)",0702
214,v,1807,3027,5415307196.0,,9,20,"LINESTRING(-111.9398537 33.4231887,-111.9224856 33.4162517)",0744
215,v,2978,3027,,,9,20,"LINESTRING(-111.9392655 33.4229569,-111.9224856 33.4162517)",0732
216,v,2876,3100,,,9,20,"LINESTRING(-111.940576 33.4241433,-111.9228429 33.4162795)",0724
217,v,2322,3033,7113741168.0,,9,20,"LINESTRING(-111.9442462 33.4217045,-111.9243043 33.4153462)",0755
218,v,2761,2010,,5657585116.0,9,20,"LINESTRING(-111.9383609 33.4235224,-111.9183574 33.4166779)",0742
219,v,2745,2479,,,9,23,"LINESTRING(-111.9419334 33.4230019,-111.945 33.4243234)",0712
220,v,3078,2499,,,9,26,"LINESTRING(-111.9398638 33.4225313,-111.9433042 33.4302)",0731
221,v,17,2523,41529740.0,,9,27,"LINESTRING(-111.9400786 33.4243437,-111.9350646 33.4302)",0745
222,v,3078,1665,,5351752245.0,9,28,"LINESTRING(-111.9398638 33.4225313,-111.9285728 33.4249716)",0718
223,v,2745,2582,,,9,30,"LINESTRING(-111.9419334 33.4230019,-111.9180917 33.4302)",0741
224,v,1807,1603,5415307196.0,5338069316.0,9,32,"LINESTRING(-111.9398537 33.4231887,-111.9216082 33.4235274)",0754
225,v,2036,2388,5665460113.0,7241600492.0,9,36,"LINESTRING(-111.9423906 33.4213209,-111.9261364 33.4190603)",0732
226,v,2878,1631,,5343250026.0,9,37,"LINESTRING(-111.940386 33.4227341,-111.932486 33.4208055)",0755
227,v,2135,2592,5707494418.0,,9,38,"LINESTRING(-111.9394081 33.4231893,-111.9431971 33.415)",0733
228,v,2696,3045,,,10,1,"LINESTRING(-111.9343278 33.4230381,-111.9446671 33.429926)",0758
229,v,2682,2930,,,10,1,"LINESTRING(-111.9315262 33.4213726,-111.9392637 33.4288908)",0737
230,v,63,3042,41957870.0,,10,1,"LINESTRING(-111.9366746 33.4232058,-111.9445403 33.4297769)",0721
231,v,2918,1275,,5266180513.0,10,5,"LINESTRING(-111.9364506 33.4235229,-111.9424801 33.4254848)",0748
232,v,3094,3068,,,10,5,"LINESTRING(-111.9335408 33.422499,-111.9388406 33.4258244)",0741
233,v,2714,3072,,,10,5,"LINESTRING(-111.9347455 33.4238622,-111.9391693 33.4253545)",0750
234,v,2675,2932,,,10,5,"LINESTRING(-111.9361905 33.4215084,-111.9431126 33.4259531)",0742
235,v,2675,1295,,5266180544.0,10,5,"LINESTRING(-111.9361905 33.4215084,-111.9412751 33.4259829)",0747
236,v,1470,1295,5300092759.0,5266180544.0,10,5,"LINESTRING(-111.9354766 33.423211,-111.9412751 33.4259829)",0734
237,v,1812,41,5415307210.0,41630200.0,10,5,"LINESTRING(-111.9380587 33.4231924,-111.9400776 33.4264624)",0749
238,v,1450,3072,5300090339.0,,10,5,"LINESTRING(-111.9350964 33.4243366,-111.9391693 33.4253545)",0751
239,v,1860,3070,5415311336.0,,10,6,"LINESTRING(-111.9367572 33.424359,-111.9361235 33.4258169)",0739
240,v,3096,2986,,,10,6,"LINESTRING(-111.9355278 33.4222795,-111.935666 33.4256278)",0705
241,v,3009,386,,2704829968.0,10,7,"LINESTRING(-111.933343 33.4233512,-111.9263814 33.4245047)",0739
242,v,1461,2835,5300092738.0,,10,7,"LINESTRING(-111.9366683 33.4225993,-111.9297048 33.4247148)",0728
243,v,2770,1826,,5415311158.0,10,9,"LINESTRING(-111.9364445 33.4225267,-111.939833 33.4243454)",0716
244,v,2918,2923,,,10,9,"LINESTRING(-111.9364506 33.4235229,-111.9384549 33.4228304)",0718
245,v,2607,355,,2625359013.0,10,9,"LINESTRING(-111.9331086 33.4240275,-111.9399685 33.4231886)",0711
246,v,2917,3078,,,10,9,"LINESTRING(-111.937351 33.4235094,-111.9398638 33.4225313)",0724
247,v,2675,2878,,,10,9,"LINESTRING(-111.9361905 33.4215084,-111.940386 33.4227341)",0755
248,v,2826,3077,,,10,9,"LINESTRING(-111.9370621 33.4240404,-111.9398639 33.4225673)",0734
249,v,3010,502,,3101265641.0,10,9,"LINESTRING(-111.9328312 33.4231614,-111.9412665 33.4243385)",0728
250,v,2922,18,,41529742.0,10,9,"LINESTRING(-111.9352275 33.4239639,-111.9391418 33.4243489)",0707
251,v,2917,2693,,,10,11,"LINESTRING(-111.937351 33.4235094,-111.9295894 33.4216069)",0704
252,v,335,2693,2488540198.0,,10,11,"LINESTRING(-111.9366626 33.4220574,-111.9295894 33.4216069)",0727
253,v,2626,2731,,,10,12,"LINESTRING(-111.9375169 33.4215848,-111.9242621 33.4234924)",0736
254,v,2641,2896,,,10,12,"LINESTRING(-111.9344444 33.4222825,-111.9228595 33.4242988)",0759
255,v,2916,156,,863736881.0,10,13,"LINESTRING(-111.9376548 33.4236001,-111.9418437 33.4190521)",0755
256,v,2684,2400,,7265020286.0,10,13,"LINESTRING(-111.9321378 33.4216503,-111.9411875 33.4204825)",0756
257,v,276,2997,2239876862.0,,10,13,"LINESTRING(-111.9381455 33.422052,-111.9402787 33.4184994)",0727
258,v,270,539,2065989266.0,3847453687.0,10,13,"LINESTRING(-111.9381462 33.4218977,-111.9435652 33.4189718)",0702
259,v,2976,2879,,,10,13,"LINESTRING(-111.9364452 33.4221707,-111.938969 33.4202254)",0800
260,v,1836,70,5415311183.0,42556581.0,10,13,"LINESTRING(-111.9366669 33.4242409,-111.9435657 33.4204019)",0752
261,v,1468,2996,5300092745.0,,10,13,"LINESTRING(-111.9366668 33.4224568,-111.9404089 33.4181266)",0753
262,v,65,3065,42273739.0,,10,13,"LINESTRING(-111.9381595 33.4231914,-111.9403085 33.418349)",0712
263,v,2771,2902,,,10,13,"LINESTRING(-111.9362394 33.4223886,-111.9396364 33.4186825)",0716
264,v,2913,2902,,,10,13,"LINESTRING(-111.9355837 33.4235155,-111.9396364 33.4186825)",0704
265,v,2772,2427,,7806980019.0,10,13,"LINESTRING(-111.9352566 33.4228523,-111.9432735 33.4204639)",0750
266,v,3094,828,,5260253703.0,10,13,"LINESTRING(-111.9335408 33.422499,-111.9394774 33.4190577)",0751
267,v,2697,2401,,7265020287.0,10,13,"LINESTRING(-111.9347613 33.422862,-111.9412313 33.4204449)",0759
268,v,3011,26,,41563464.0,10,13,"LINESTRING(-111.9323541 33.4229788,-111.9423945 33.4190482)",0710
269,v,2696,2360,,7121998415.0,10,13,"LINESTRING(-111.9343278 33.4230381,-111.9424528 33.4184029)",0750
270,v,2326,2668,7121900769.0,,10,14,"LINESTRING(-111.9381521 33.4225867,-111.9355015 33.4206)",0746
