name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2,activity_zone_id
,2923,407007086,,residential,,,"POLYGON ((-76.2941933 36.9678835, -76.29417979999999 36.9678835, -76.2941793 36.9677806, -76.29418699999999 36.9677806, -76.2941869 36.9677594, -76.29424299999999 36.9677592, -76.2942431 36.9677799, -76.2942516 36.9677799, -76.29425209999999 36.9678826, -76.2942692 36.9678825, -76.2942694 36.9679215, -76.29419350000001 36.9679217, -76.2941933 36.9678835))",POINT (-76.29421960000001 36.9678433),113.8,1224.93300352,82
,5447,407007115,,residential,,,"POLYGON ((-76.29569549999999 36.9675133, -76.2956568 36.9675133, -76.2956569 36.9674376, -76.2956595 36.9674376, -76.29565959999999 36.9674198, -76.2957005 36.9674198, -76.2957005 36.9674366, -76.2957779 36.9674366, -76.2957778 36.9675113, -76.2957384 36.9675113, -76.2957384 36.9675358, -76.29569549999999 36.9675357, -76.29569549999999 36.9675133))",POINT (-76.2957147 36.9674761),107.2,1153.89119488,82
,7168,407007159,,residential,,,"POLYGON ((-76.29106849999999 36.9665377, -76.29104359999999 36.9665378, -76.2910432 36.9664608, -76.2911526 36.9664604, -76.29115299999999 36.9665324, -76.291172 36.9665323, -76.2911721 36.9665576, -76.2910686 36.966558, -76.29106849999999 36.9665377))",POINT (-76.2911031 36.966509),104.7,1126.98141888,82
,6009,407007058,,residential,,,"POLYGON ((-76.2938978 36.967266, -76.29389810000001 36.9673589, -76.2937951 36.9673591, -76.2937948 36.9672662, -76.2938978 36.967266))",POINT (-76.2938465 36.9673126),93.7,1008.57840448,82
,5,407006920,,residential,,,"POLYGON ((-76.2867598 36.9673187, -76.2867727 36.9681847, -76.2867162 36.9681852, -76.28671610000001 36.9681792, -76.2866769 36.9681796, -76.2866642 36.9673196, -76.2867598 36.9673187))",POINT (-76.28671850000001 36.967751),818.5,8810.2606624,83
,10058,407007016,,residential,,,"POLYGON ((-76.2907618 36.9677221, -76.290764 36.9679148, -76.29061950000001 36.9679159, -76.2906174 36.9677232, -76.2907618 36.9677221))",POINT (-76.2906907 36.967819),273.7,2946.08227648,83
,3571,407006988,,residential,,,"POLYGON ((-76.2896873 36.9677443, -76.2896873 36.9677529, -76.2897306 36.9677529, -76.28973070000001 36.9678447, -76.2897191 36.9678447, -76.28971919999999 36.9679367, -76.289585 36.9679368, -76.28958489999999 36.9678275, -76.2895994 36.9678275, -76.2895994 36.9677992, -76.28960499999999 36.9677992, -76.2896049 36.9677516, -76.2896401 36.9677516, -76.2896401 36.9677443, -76.2896873 36.9677443))",POINT (-76.28965839999999 36.9678442),244.7,2633.92887488,83
,6032,407006962,,residential,,,"POLYGON ((-76.28899149999999 36.9662465, -76.2890989 36.966246, -76.2891005 36.966452, -76.28899250000001 36.9664526, -76.2889922 36.9664212, -76.28897499999999 36.9664213, -76.2889739 36.9662792, -76.28899180000001 36.9662791, -76.28899149999999 36.9662465))",POINT (-76.2890395 36.9663494),242.9,2614.55383616,83
,4571,407007148,,residential,,,"POLYGON ((-76.28677209999999 36.9666332, -76.28677260000001 36.9667229, -76.2865267 36.9667237, -76.2865262 36.966634, -76.28677209999999 36.9666332))",POINT (-76.2866494 36.9666784),219.0,2357.2963776,83
,1946,407006991,,residential,,,"POLYGON ((-76.29034679999999 36.9647236, -76.290347 36.9648989, -76.29024029999999 36.964899, -76.29024010000001 36.9647237, -76.29034679999999 36.9647236))",POINT (-76.2902935 36.9648113),185.2,1993.4762060799999,83
,4413,407007227,,garage,,,"POLYGON ((-76.2860812 36.9657184, -76.2860805 36.9657748, -76.28596589999999 36.965778, -76.28596760000001 36.9657173, -76.2860812 36.9657184))",POINT (-76.28602309999999 36.9657472),66.0,710.4180864,83
,2004,407007154,,residential,,,"POLYGON ((-76.2878286 36.9663866, -76.28780740000001 36.9663864, -76.2878077 36.9663603, -76.2878273 36.9663605, -76.2878274 36.9663525, -76.2879047 36.9663533, -76.2879037 36.9664247, -76.2878281 36.966424, -76.2878286 36.9663866))",POINT (-76.2878618 36.9663871),59.1,636.1471046400001,83
,4818,407007210,,yes,,,"POLYGON ((-76.2895805 36.9663799, -76.2896453 36.9663791, -76.2896463 36.9664323, -76.2895815 36.9664331, -76.2895805 36.9663799))",POINT (-76.28961339999999 36.9664061),33.9,364.89656256,83
,7414,407007306,,yes,,,"POLYGON ((-76.28851830000001 36.9675072, -76.2885182 36.9675352, -76.2884473 36.967535, -76.2884473 36.967507, -76.28851830000001 36.9675072))",POINT (-76.2884828 36.9675211),20.2,217.43099008,83
,6346,407006862,,yes,,,"POLYGON ((-76.2851371 36.9662977, -76.28513820000001 36.9664345, -76.28523730000001 36.966434, -76.28523819999999 36.9665403, -76.28498159999999 36.9665416, -76.28497969999999 36.9662985, -76.2851371 36.9662977))",POINT (-76.28508720000001 36.9664343),480.7,5174.21172928,84
,5742,407006790,,residential,,,"POLYGON ((-76.2821821 36.965662, -76.2822073 36.9654592, -76.28232319999999 36.9654684, -76.28231599999999 36.9655262, -76.2823082 36.9655256, -76.2822901 36.9656707, -76.2821821 36.965662))",POINT (-76.2822501 36.9655635),221.9,2388.51171776,84
,2818,407007139,,residential,,,"POLYGON ((-76.2835048 36.9666142, -76.2833353 36.966615, -76.2833345 36.9665083, -76.28350399999999 36.9665075, -76.2835048 36.9666142))",POINT (-76.2834196 36.9665612),178.2,1918.12883328,84
,9381,407006877,,residential,,,"POLYGON ((-76.28547620000001 36.965715, -76.2854468 36.9657153, -76.2854459 36.9656445, -76.2854346 36.9656446, -76.2854344 36.9656263, -76.28544599999999 36.9656262, -76.2854456 36.9655934, -76.2855598 36.9655925, -76.2855599 36.9656014, -76.2855675 36.9656014, -76.2855677 36.9656198, -76.28555950000001 36.9656199, -76.2855607 36.9657145, -76.2855314 36.9657148, -76.2855321 36.965771, -76.28547690000001 36.9657715, -76.28547620000001 36.965715))",POINT (-76.28550300000001 36.9656693),171.8,1849.2398067200002,84
,7500,407008874,,residential,,,"POLYGON ((-76.2812729 36.9654386, -76.28139299999999 36.9654475, -76.28137890000001 36.9655701, -76.2812589 36.9655613, -76.2812729 36.9654386))",POINT (-76.2813259 36.9655044),146.8,1580.1420467200003,84
,7558,407006798,,residential,,,"POLYGON ((-76.2823418 36.9674451, -76.2823521 36.9674457, -76.2823594 36.9673708, -76.2824961 36.9673795, -76.2824873 36.9674697, -76.2823929 36.9674637, -76.2823904 36.9674894, -76.28233779999999 36.967486, -76.2823418 36.9674451))",POINT (-76.28241679999999 36.967426),137.8,1483.2668531200002,84
,7377,407006873,,residential,,,"POLYGON ((-76.2853508 36.9658797, -76.28535050000001 36.9659103, -76.2853657 36.9659104, -76.2853654 36.965935, -76.285349 36.9659348, -76.2853483 36.9659922, -76.2852477 36.9659914, -76.2852492 36.9658557, -76.28529450000001 36.965856, -76.2852942 36.9658793, -76.2853508 36.9658797))",POINT (-76.2852984 36.9659294),126.5,1361.6346656,84
,5343,414883073,,yes,,,"POLYGON ((-76.28246660000001 36.9668803, -76.28246470000001 36.9669041, -76.2825107 36.9669065, -76.2825015 36.9670207, -76.28239910000001 36.9670154, -76.2824083 36.9669012, -76.282419 36.9669018, -76.28242090000001 36.966878, -76.28246660000001 36.9668803))",POINT (-76.28245389999999 36.966955),126.4,1360.5582745600002,84
,11644,407009409,,garage,,,"POLYGON ((-76.2810619 36.965708, -76.28100449999999 36.9657009, -76.28101460000001 36.9656477, -76.28107199999999 36.9656547, -76.2810619 36.965708))",POINT (-76.28103830000001 36.9656778),31.0,333.6812224,84
,1231,407009173,,residential,,,"POLYGON ((-76.276347 36.9652491, -76.27634209999999 36.965259, -76.276276 36.9652378, -76.2762807 36.9652285, -76.2762183 36.9652085, -76.27626220000001 36.9651204, -76.2763319 36.9651428, -76.27634 36.9651265, -76.2763918 36.9651431, -76.2763842 36.9651583, -76.2764533 36.9651805, -76.2764091 36.9652691, -76.276347 36.9652491))",POINT (-76.2763362 36.965194),209.3,2252.88644672,85
,2215,407009200,,residential,,,"POLYGON ((-76.27731369999999 36.9658212, -76.2774153 36.9658434, -76.27735749999999 36.9660141, -76.2772559 36.965992, -76.27731369999999 36.9658212))",POINT (-76.2773356 36.9659177),184.1,1981.63590464,85
,11253,407009348,,residential,,,"POLYGON ((-76.277682 36.9672702, -76.2774311 36.9672211, -76.277451 36.9671521, -76.2777028 36.9672019, -76.277682 36.9672702))",POINT (-76.2775666 36.9672113),179.5,1932.1219168,85
,10552,407009207,,residential,,,"POLYGON ((-76.2777876 36.9660061, -76.27781950000001 36.966012, -76.2778271 36.9659855, -76.2778203 36.9659842, -76.2778347 36.9659336, -76.27795039999999 36.9659549, -76.2779299 36.9660513, -76.2779192 36.9660498, -76.2779089 36.966087, -76.2777717 36.9660618, -76.2777876 36.9660061))",POINT (-76.2778682 36.9660126),173.8,1870.7676275200001,85
,7619,407008842,,residential,,,"POLYGON ((-76.2793333 36.9668143, -76.27937180000001 36.9666402, -76.27946489999999 36.9666534, -76.27942640000001 36.9668276, -76.2793333 36.9668143))",POINT (-76.27939910000001 36.9667339),165.3,1779.2743891200003,85
,6134,407009343,,yes,,,"POLYGON ((-76.27595049999999 36.9658027, -76.2758456 36.9657682, -76.2758683 36.965724, -76.2759731 36.9657585, -76.27595049999999 36.9658027))",POINT (-76.2759094 36.9657634),53.7,578.02198848,85
,1844,407009379,,yes,,,"POLYGON ((-76.2798465 36.9651327, -76.2799019 36.9651373, -76.2798975 36.965172, -76.2798421 36.9651675, -76.2798465 36.9651327))",POINT (-76.279872 36.9651524),19.5,209.8962528,85
,10978,407009271,,residential,,,"POLYGON ((-76.27208229999999 36.9661075, -76.2721226 36.9660257, -76.2721116 36.9660222, -76.2721375 36.9659697, -76.27214960000001 36.9659736, -76.2722012 36.9658693, -76.2721883 36.9658652, -76.2722153 36.9658105, -76.27222620000001 36.965814, -76.2722684 36.9657287, -76.27225970000001 36.9657259, -76.2722818 36.9656811, -76.2722909 36.965684, -76.2723087 36.9656481, -76.2724161 36.9656823, -76.2721892 36.9661415, -76.27208229999999 36.9661075))",POINT (-76.27224769999999 36.9658934),582.2,6266.74863488,86
,2822,407009082,,residential,,,"POLYGON ((-76.2707245 36.9644372, -76.2707521 36.964446, -76.2707766 36.9643969, -76.2708404 36.9644174, -76.270816 36.9644663, -76.2708453 36.9644757, -76.27079190000001 36.9645828, -76.2706712 36.964544, -76.2707245 36.9644372))",POINT (-76.2707657 36.9644947),183.2,1971.94838528,86
,2651,407009145,,residential,,,"POLYGON ((-76.27382129999999 36.9664616, -76.2739486 36.9665021, -76.2738923 36.966616, -76.273765 36.9665755, -76.27382129999999 36.9664616))",POINT (-76.2738568 36.9665388),166.1,1787.88551744,86
,6278,407009104,,residential,,,"POLYGON ((-76.2720637 36.9648392, -76.2721258 36.9648586, -76.2721219 36.9648666, -76.2721469 36.9648745, -76.2720765 36.9650191, -76.2719894 36.9649918, -76.2720637 36.9648392))",POINT (-76.2720691 36.9649301),149.5,1609.2046048,86
,8815,407009117,,residential,,,"POLYGON ((-76.2732986 36.9649382, -76.2733692 36.9649606, -76.27330360000001 36.965094, -76.273279 36.9650862, -76.2732718 36.9651009, -76.2732257 36.9650863, -76.2732986 36.9649382))",POINT (-76.27329779999999 36.9650208),115.2,1240.0024780800002,86
,10469,407009122,,residential,,,"POLYGON ((-76.27334519999999 36.9651847, -76.27340409999999 36.965202, -76.27334449999999 36.9653324, -76.27328559999999 36.965315, -76.27334519999999 36.9651847))",POINT (-76.2733448 36.9652585),85.5,920.3143392000001,86
,6915,407009061,,residential,,,"POLYGON ((-76.26952110000001 36.9647623, -76.2695166 36.9647714, -76.26960219999999 36.9647986, -76.2695216 36.9649621, -76.2695312 36.9649652, -76.2694889 36.965051, -76.2694588 36.9650415, -76.26941290000001 36.9651346, -76.2693616 36.9651183, -76.26935330000001 36.9651351, -76.26929149999999 36.9651155, -76.2693263 36.965045, -76.2693486 36.9650521, -76.2694955 36.9647541, -76.26952110000001 36.9647623))",POINT (-76.2694564 36.9649536),451.7,4862.05832768,87
Q-50B,6142,505669566,,yes,,,"POLYGON ((-76.3257409 36.961804, -76.325751 36.9617516, -76.32561130000001 36.9617343, -76.3256011 36.9617867, -76.3257409 36.961804))",POINT (-76.3256761 36.9617692),74.9,806.2168889600001,134
,4551,407009090,,residential,,,"POLYGON ((-76.2712487 36.964173, -76.27134270000001 36.9642025, -76.2712944 36.9643017, -76.271246 36.9642866, -76.27123589999999 36.9643074, -76.2711903 36.9642931, -76.2712487 36.964173))",POINT (-76.2712666 36.9642422),117.4,1263.68308096,144
,11192,407009041,,residential,,,"POLYGON ((-76.26906459999999 36.9640265, -76.26897510000001 36.9639985, -76.26910220000001 36.9637378, -76.2691911 36.9637657, -76.2691947 36.9637585, -76.26922 36.9637664, -76.269086 36.9640414, -76.2690611 36.9640336, -76.26906459999999 36.9640265))",POINT (-76.2690963 36.9638862),343.9,3701.7087865599997,145
,4777,407008965,,residential,,,"POLYGON ((-76.26581899999999 36.9620024, -76.2658375 36.9620133, -76.26584080000001 36.9620097, -76.2659046 36.9620474, -76.2658175 36.9621424, -76.26573519999999 36.9620938, -76.26581899999999 36.9620024))",POINT (-76.2658198 36.9620711),118.5,1275.5233824,145
,6979,407008900,,residential,,,"POLYGON ((-76.2617968 36.9600894, -76.261906 36.9599797, -76.26196830000001 36.9600197, -76.2618591 36.9601293, -76.2617968 36.9600894))",POINT (-76.26188260000001 36.9600545),111.2,1196.94683648,146
,2127,407009355,,yes,,,"POLYGON ((-76.2631964 36.9605323, -76.2631437 36.9605845, -76.2631078 36.9605611, -76.2631604 36.960509, -76.2631964 36.9605323))",POINT (-76.2631521 36.9605467),30.8,331.52844032,146
Q-11,8058,505669551,,yes,,,"POLYGON ((-76.3269542 36.9566019, -76.3269712 36.9565208, -76.3269117 36.9565128, -76.3268947 36.9565939, -76.3269542 36.9566019))",POINT (-76.3269329 36.9565573),49.0,527.4316096,192
Q-12,9463,505669558,,yes,,,"POLYGON ((-76.3263458 36.9593143, -76.3263633 36.959233, -76.32630589999999 36.9592251, -76.3262883 36.9593064, -76.3263458 36.9593143))",POINT (-76.32632580000001 36.9592697),47.3,509.13296191999996,192
,3075,407015571,,residential,,,"POLYGON ((-76.2636351 36.9542975, -76.26371159999999 36.9543583, -76.26356370000001 36.9544782, -76.2634872 36.9544174, -76.2636351 36.9542975))",POINT (-76.2635994 36.9543879),178.2,1918.12883328,204
,2806,407016306,,residential,,,"POLYGON ((-76.2638594 36.9547831, -76.26371039999999 36.9547941, -76.26369269999999 36.9546897, -76.2638446 36.9546774, -76.2638594 36.9547831))",POINT (-76.2637769 36.9547359),158.6,1707.15618944,204
,10913,407016545,,commercial,,,"POLYGON ((-76.26297080000001 36.9561838, -76.2630175 36.9562126, -76.2629771 36.9562549, -76.26293029999999 36.9562261, -76.26297080000001 36.9561838))",POINT (-76.26297390000001 36.9562194),30.8,331.52844032,204
,11240,407011199,,commercial,,,"POLYGON ((-76.25498229999999 36.9545952, -76.2549793 36.9545982, -76.254898 36.9545457, -76.2549096 36.9545341, -76.25477789999999 36.9544492, -76.2548097 36.9544174, -76.2548226 36.9544256, -76.2548829 36.9543654, -76.2548693 36.9543566, -76.25490379999999 36.9543222, -76.25512790000001 36.9544667, -76.25499259999999 36.9546018, -76.25498229999999 36.9545952))",POINT (-76.2549556 36.9544636),463.0,4983.6905152,205
,887,407010440,,residential,,,"POLYGON ((-76.25484969999999 36.9573097, -76.2549137 36.9573498, -76.25492079999999 36.9573425, -76.2549425 36.9573562, -76.2549562 36.9573421, -76.2550126 36.9573775, -76.2549975 36.9573933, -76.2550201 36.9574076, -76.25499379999999 36.9574345, -76.25499910000001 36.9574481, -76.2549796 36.9574682, -76.2549635 36.957466, -76.2549131 36.9575157, -76.25482239999999 36.9574564, -76.2547943 36.9574842, -76.25476620000001 36.9574882, -76.25472809999999 36.9574669, -76.25472430000001 36.9574386, -76.25484969999999 36.9573097))",POINT (-76.25487529999999 36.9574155),340.9,3669.4170553599997,205
,10397,407010431,,residential,,,"POLYGON ((-76.257882 36.9542217, -76.25797970000001 36.9542505, -76.2579465 36.954323, -76.2578488 36.9542941, -76.257882 36.9542217))",POINT (-76.2579143 36.9542723),78.9,849.2725305600001,205
,10401,407011218,,yes,,,"POLYGON ((-76.2565975 36.9564025, -76.2566521 36.9564373, -76.256613 36.9564766, -76.2565585 36.9564417, -76.2565975 36.9564025))",POINT (-76.2566053 36.9564395),34.4,370.27851776,205
,7851,407011248,,garage,,,"POLYGON ((-76.25608750000001 36.955996, -76.25612169999999 36.9560174, -76.2560775 36.9560627, -76.2560434 36.9560412, -76.25608750000001 36.955996))",POINT (-76.25608250000001 36.9560293),24.7,265.86858688,205
,3245,372417993,,,parking,,"POLYGON ((-76.32545759999999 36.9528621, -76.32640170000001 36.9529779, -76.3265439 36.9530272, -76.3269865 36.953085, -76.3269083 36.9534471, -76.3268052 36.953433, -76.3266297 36.9534089, -76.326611 36.9535052, -76.3263347 36.9534644, -76.3262283 36.9540197, -76.3265749 36.9540659, -76.3265519 36.9541482, -76.325699 36.954026, -76.3257902 36.9535759, -76.3254254 36.9535202, -76.3254522 36.9533894, -76.3253503 36.9533744, -76.32545759999999 36.9528621))",POINT (-76.3260815 36.9533909),11295.7,121585.90270528001,250
X-380,10357,48868137,,yes,,,"POLYGON ((-76.3221187 36.9542238, -76.3220717 36.9536707, -76.32314049999999 36.9536128, -76.3231967 36.9542763, -76.3227385 36.9543011, -76.3227292 36.9541908, -76.3221187 36.9542238))",POINT (-76.32265580000001 36.9539431),6366.5,68528.4355616,250
W-313,2568,48868132,,yes,,,"POLYGON ((-76.3267185 36.9540228, -76.3262756 36.9539583, -76.326379 36.953505, -76.3268219 36.9535694, -76.3267185 36.9540228))",POINT (-76.3265488 36.9537639),2048.5,22049.8704544,250
W-316,9175,352823096,,yes,,,"POLYGON ((-76.32567330000001 36.9540156, -76.3255546 36.9539988, -76.32561269999999 36.9537372, -76.3257314 36.9537541, -76.32567330000001 36.9540156))",POINT (-76.325643 36.9538764),317.3,3415.3887699200004,250
A-52,889,352823053,,yes,,,"POLYGON ((-76.31787249999999 36.9507576, -76.3180685 36.9507475, -76.31805919999999 36.9506314, -76.3181716 36.9506256, -76.318181 36.9507418, -76.31837849999999 36.9507316, -76.31836920000001 36.9506155, -76.3184801 36.9506098, -76.3185041 36.9509089, -76.3183932 36.9509146, -76.3183858 36.9508232, -76.3181883 36.9508333, -76.3181936 36.9508992, -76.31808119999999 36.950905, -76.3180759 36.950839, -76.3178798 36.9508491, -76.3178872 36.9509405, -76.3177745 36.9509463, -76.3177505 36.9506472, -76.31786320000001 36.9506414, -76.31787249999999 36.9507576))",POINT (-76.31812669999999 36.9507785),1325.2,14264.33406208,251
G-30,1779,505903381,,yes,,,"POLYGON ((-76.3137143 36.950945, -76.3137109 36.9509035, -76.3137972 36.9508991, -76.31379440000001 36.9508647, -76.3138423 36.9508622, -76.3138352 36.9507748, -76.3137914 36.9507771, -76.31378909999999 36.9507482, -76.3136923 36.9507532, -76.31368000000001 36.9507237, -76.3136653 36.9507138, -76.3136453 36.9507083, -76.3136083 36.9507083, -76.313596 36.9507163, -76.3135891 36.9507249, -76.3135831 36.9507409, -76.3135846 36.9507593, -76.3134958 36.950764, -76.3134989 36.950801, -76.31344900000001 36.9508036, -76.3134556 36.950885, -76.31349849999999 36.9508828, -76.3135012 36.950916, -76.3135845 36.9509117, -76.3135877 36.9509515, -76.3137143 36.950945))",POINT (-76.3136458 36.950833),612.7,6595.04790208,252
H-27,8713,505903397,,yes,,,"POLYGON ((-76.3123035 36.9489345, -76.3123317 36.9492125, -76.3124641 36.9492039, -76.3124359 36.948926, -76.3123035 36.9489345))",POINT (-76.31238380000001 36.9490692),366.4,3943.89677056,252
H-3D,5063,505903345,,yes,,,"POLYGON ((-76.3148193 36.9495422, -76.3148266 36.9496233, -76.3147182 36.9496296, -76.3147108 36.9495485, -76.3148193 36.9495422))",POINT (-76.3147687 36.9495859),87.3,939.68937792,252
H-5D,5620,505903390,,yes,,,"POLYGON ((-76.3134058 36.9497066, -76.3134001 36.9496307, -76.3135073 36.9496256, -76.31351309999999 36.9497015, -76.3134058 36.9497066))",POINT (-76.31345659999999 36.9496661),80.6,867.57117824,252
,2502,407015700,,residential,,,"POLYGON ((-76.2672553 36.9511822, -76.26733369999999 36.9512776, -76.2672055 36.9513453, -76.2671272 36.9512499, -76.2672553 36.9511822))",POINT (-76.2672304 36.9512638),173.5,1867.5384544,261
,1531,407015878,,residential,,,"POLYGON ((-76.2656032 36.9521245, -76.2656112 36.9521198, -76.26559589999999 36.9521029, -76.2656345 36.9520804, -76.2656501 36.9520976, -76.2656944 36.9520717, -76.26580130000001 36.9521897, -76.26571029999999 36.9522428, -76.2656032 36.9521245))",POINT (-76.2656977 36.9521539),172.1,1852.46897984,261
,2387,407015656,,residential,,,"POLYGON ((-76.2675148 36.9507721, -76.2675052 36.9507776, -76.2674277 36.9506897, -76.2675134 36.9506411, -76.26759180000001 36.9507301, -76.2675852 36.9507338, -76.2675958 36.9507458, -76.2675263 36.9507852, -76.2675148 36.9507721))",POINT (-76.2675143 36.9507147),125.5,1350.8707552,261
,662,407015790,,residential,,,"POLYGON ((-76.2662859 36.9518795, -76.2662613 36.9518937, -76.2661908 36.951815, -76.26620939999999 36.9518043, -76.2662017 36.9517956, -76.2662188 36.9517857, -76.2662282 36.9517961, -76.266234 36.9517928, -76.2662536 36.9518147, -76.2663029 36.9517862, -76.2663537 36.9518429, -76.2663247 36.9518596, -76.2663391 36.9518757, -76.26630179999999 36.9518972, -76.2662859 36.9518795))",POINT (-76.2662754 36.9518391),102.4,1102.22442496,261
,5886,407015663,,residential,,,"POLYGON ((-76.2665815 36.949929, -76.2666447 36.950003, -76.266617 36.9500182, -76.2666273 36.9500303, -76.2665973 36.9500468, -76.26658740000001 36.9500351, -76.2665578 36.9500514, -76.2665076 36.9499926, -76.2665655 36.9499607, -76.26655220000001 36.9499451, -76.2665815 36.949929))",POINT (-76.26657779999999 36.9499959),86.2,927.84907648,261
,1079,407016579,,garage,,,"POLYGON ((-76.2674095 36.9508436, -76.26745200000001 36.9508909, -76.2674055 36.9509179, -76.267363 36.9508706, -76.2674095 36.9508436))",POINT (-76.2674075 36.9508807),32.8,353.05626112,261
,5256,407016539,,yes,,,"POLYGON ((-76.26760090000001 36.9508212, -76.2676323 36.950855, -76.2675826 36.9508847, -76.2675512 36.9508509, -76.26760090000001 36.9508212))",POINT (-76.26759180000001 36.950853),25.5,274.4797152,261
,10611,621363517,,,parking,,"POLYGON ((-76.2607028 36.9487603, -76.2606794 36.9487116, -76.260008 36.9490144, -76.2601093 36.9492152, -76.26037839999999 36.94909, -76.26034180000001 36.9490196, -76.2604386 36.9489818, -76.26038029999999 36.9489035, -76.2607028 36.9487603))",POINT (-76.26027929999999 36.9489911),970.7,10448.527825280002,262
,4061,407016731,,residential,,,"POLYGON ((-76.25996910000001 36.9508982, -76.26011250000001 36.9510178, -76.2600343 36.9510782, -76.259891 36.9509587, -76.25996910000001 36.9508982))",POINT (-76.2600017 36.9509882),177.2,1907.36492288,262
,7144,407015483,,residential,,,"POLYGON ((-76.26238240000001 36.9494071, -76.2623636 36.9494208, -76.26235629999999 36.9494203, -76.26233550000001 36.9494013, -76.26233190000001 36.9494039, -76.2623042 36.9493785, -76.2623304 36.9493601, -76.2623124 36.9493436, -76.2623749 36.9492996, -76.2623928 36.949316, -76.2623998 36.9493111, -76.26252100000001 36.9494188, -76.2624519 36.9494689, -76.26238240000001 36.9494071))",POINT (-76.2624083 36.9493838),172.1,1852.46897984,262
,2951,407015491,,residential,,,"POLYGON ((-76.2608448 36.9501069, -76.2609585 36.95003, -76.2610241 36.9500925, -76.2609112 36.9501688, -76.2608448 36.9501069))",POINT (-76.2609346 36.9500995),119.8,1289.51646592,262
,10963,407016280,,residential,,,"POLYGON ((-76.2610033 36.9518859, -76.2611014 36.9519718, -76.2610327 36.9520222, -76.26093470000001 36.9519364, -76.2610033 36.9518859))",POINT (-76.26101800000001 36.9519541),107.2,1153.89119488,262
,11448,407016168,,residential,,,"POLYGON ((-76.2615776 36.9499982, -76.2615734 36.9500012, -76.26151849999999 36.9499495, -76.26158599999999 36.9499034, -76.2615727 36.9498909, -76.2615933 36.9498769, -76.2616055 36.9498884, -76.2616098 36.9498855, -76.2616659 36.9499383, -76.2616459 36.9499519, -76.2616598 36.949965, -76.26159180000001 36.9500115, -76.2615776 36.9499982))",POINT (-76.26159610000001 36.9499472),101.4,1091.46051456,262
,7868,407016210,,residential,,,"POLYGON ((-76.2623995 36.9520983, -76.2624678 36.9521626, -76.2624004 36.9522088, -76.2624144 36.952222, -76.26239 36.9522387, -76.2623231 36.9521758, -76.26234410000001 36.9521614, -76.2623286 36.9521469, -76.2623995 36.9520983))",POINT (-76.2623913 36.9521653),101.3,1090.38412352,262
,2398,407016268,,residential,,,"POLYGON ((-76.2608699 36.9515304, -76.26094430000001 36.9515977, -76.2609198 36.9516151, -76.2609387 36.9516322, -76.2609037 36.9516572, -76.2608852 36.9516404, -76.2608582 36.9516596, -76.26080109999999 36.951608, -76.2608603 36.9515657, -76.2608426 36.9515498, -76.2608699 36.9515304))",POINT (-76.26087630000001 36.9516022),97.2,1046.25209088,262
,3813,407016067,,residential,,,"POLYGON ((-76.2640964 36.9513544, -76.2641101 36.9513676, -76.26412569999999 36.9513571, -76.26420090000001 36.9514294, -76.26418510000001 36.95144, -76.26419199999999 36.9514467, -76.2641698 36.9514616, -76.2641641 36.9514561, -76.2641344 36.951476, -76.2640572 36.9514017, -76.2640799 36.9513865, -76.264067 36.9513741, -76.2640964 36.9513544))",POINT (-76.2641278 36.951414),92.0,990.2797568000001,262
,11262,407016428,,yes,,,"POLYGON ((-76.26398039999999 36.9491174, -76.2640243 36.9491838, -76.2639442 36.9492179, -76.2639003 36.9491515, -76.26398039999999 36.9491174))",POINT (-76.2639623 36.9491676),66.8,719.02921472,262
,5040,407010885,,residential,,,"POLYGON ((-76.25600780000001 36.9539774, -76.25603049999999 36.9539918, -76.2560582 36.9539636, -76.25620379999999 36.9540558, -76.25616650000001 36.9540937, -76.25617819999999 36.9541011, -76.2561401 36.9541399, -76.2559814 36.9540394, -76.2559842 36.9540366, -76.2559629 36.9540231, -76.25600780000001 36.9539774))",POINT (-76.25608750000001 36.9540472),202.3,2177.53907392,263
,1385,407010199,,residential,,,"POLYGON ((-76.2554624 36.9511131, -76.25546869999999 36.9511171, -76.2554835 36.9511021, -76.2555722 36.9511581, -76.2555177 36.9512137, -76.2555064 36.9512066, -76.2554562 36.9512577, -76.2554076 36.951227, -76.25537370000001 36.9512616, -76.2553386 36.9512394, -76.2554624 36.9511131))",POINT (-76.2554603 36.9511851),171.1,1841.70506944,263
,246,407016325,,residential,,,"POLYGON ((-76.25995760000001 36.9523793, -76.2599422 36.9523943, -76.25985609999999 36.9523374, -76.2598577 36.9523359, -76.2598187 36.9523101, -76.259866 36.952264, -76.25989079999999 36.9522804, -76.2599163 36.9522555, -76.2600418 36.9523385, -76.2599828 36.952396, -76.25995760000001 36.9523793))",POINT (-76.2599312 36.9523265),162.7,1751.28822208,263
,7266,407010165,,residential,,,"POLYGON ((-76.25631749999999 36.9498604, -76.2562624 36.9499234, -76.2562227 36.9499604, -76.2561084 36.9498885, -76.2561918 36.9498103, -76.25622370000001 36.94983, -76.25622509999999 36.9498283, -76.256252 36.9498453, -76.25626920000001 36.9498291, -76.25631749999999 36.9498604))",POINT (-76.2562135 36.9498822),160.2,1724.37844608,263
