name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link
High Street West,3101,903272930,751,2454,1,311.56257605175153,2,35,,primary,3,"LINESTRING (-76.368865 36.845391, -76.36933399999999 36.845603, -76.369798 36.845826, -76.37025199999999 36.846068, -76.37100700000001 36.8465, -76.3715907 36.8468422, -76.371674 36.846891, -76.37179279999999 36.8469094)",auto,0,0
High Street West,3102,903272931,752,789,1,73.7813299691221,2,35,,primary,3,"LINESTRING (-76.368931 36.845328, -76.368675 36.845217, -76.368196 36.845021)",auto,0,0
,3103,913182021,764,763,1,201.3859967753284,1,,,motorway,1,"LINESTRING (-76.30612499999999 36.863093, -76.30608599999999 36.863026, -76.30607019999999 36.8629843, -76.3060498 36.8629298, -76.3060407 36.8628539, -76.306038 36.862729, -76.30608100000001 36.862437, -76.30614490000001 36.8621608, -76.3062431 36.8618344, -76.30631099999999 36.8616723, -76.3063468 36.8616043, -76.3063873 36.8614797, -76.3064072 36.8613291)",auto,0,1
Shore Drive,3104,913907680,1284,1980,1,623.3310361541832,2,,,primary,3,"LINESTRING (-76.1539564 36.906801, -76.1519124 36.9065259, -76.1506306 36.906351, -76.15058759999999 36.9063457, -76.1501774 36.9062866, -76.14991689999999 36.9062503, -76.1498892 36.9062465, -76.1497239 36.9062244, -76.14940420000001 36.9061816, -76.1489749 36.9061242, -76.1486807 36.9060848, -76.14803209999999 36.905998, -76.14801900000001 36.9059962, -76.1475604 36.9059344, -76.14720610000001 36.9058866, -76.1470446 36.9058637)",auto,0,0
Shore Drive,3105,913907680,1980,1982,1,16.504879637779222,2,,,primary,3,"LINESTRING (-76.1470446 36.9058637, -76.14686260000001 36.9058345)",auto,0,0
Shore Drive,3106,913907680,1982,1894,1,29.653823146871783,2,,,primary,3,"LINESTRING (-76.14686260000001 36.9058345, -76.1465329 36.9057943)",auto,0,0
Elm Avenue,3107,934477113,2056,686,1,32.33441901640438,1,,,primary,3,"LINESTRING (-76.30249619999999 36.8077563, -76.3026595 36.8078106, -76.302845 36.807825)",auto,1,0
Elm Avenue,3108,934477113,686,2056,1,32.33441901640438,1,,,primary,3,"LINESTRING (-76.302845 36.807825, -76.3026595 36.8078106, -76.30249619999999 36.8077563)",auto,1,0
Elm Avenue,3109,934477114,2457,446,1,44.70996717950142,1,,,primary,3,"LINESTRING (-76.3029561 36.8078219, -76.30345800000001 36.807808)",auto,1,0
Elm Avenue,3110,934477114,446,2457,1,44.70996717950142,1,,,primary,3,"LINESTRING (-76.30345800000001 36.807808, -76.3029561 36.8078219)",auto,1,0
Elm Avenue,3111,934477115,686,2457,1,9.897034390108331,1,,,primary,3,"LINESTRING (-76.302845 36.807825, -76.3029561 36.8078219)",auto,1,0
Elm Avenue,3112,934477115,2457,686,1,9.897034390108331,1,,,primary,3,"LINESTRING (-76.3029561 36.8078219, -76.302845 36.807825)",auto,1,0
,3113,,2497,2476,1,597.5349567467023,2,59,,connector,20,"LINESTRING (-76.22458537642122 36.89993711749833, -76.22341849999999 36.894645)",all,1,0
,3114,,2476,2497,1,597.5349567467023,2,59,,connector,20,"LINESTRING (-76.22341849999999 36.894645, -76.22458537642122 36.89993711749833)",all,1,0
,3115,,2498,318,1,405.2486662561117,2,59,,connector,20,"LINESTRING (-76.25048490714863 36.90767346122241, -76.252854 36.90456)",all,1,0
,3116,,318,2498,1,405.2486662561117,2,59,,connector,20,"LINESTRING (-76.252854 36.90456, -76.25048490714863 36.90767346122241)",all,1,0
,3117,,2499,509,1,423.00729730265203,2,59,,connector,20,"LINESTRING (-76.31175775620187 36.82540284198546, -76.311779 36.829207)",all,1,0
,3118,,509,2499,1,423.00729730265203,2,59,,connector,20,"LINESTRING (-76.311779 36.829207, -76.31175775620187 36.82540284198546)",all,1,0
,3119,,2500,163,1,446.58291328396786,2,59,,connector,20,"LINESTRING (-76.32896910000001 36.7710957, -76.32441 36.772767)",all,1,0
,3120,,163,2500,1,446.58291328396786,2,59,,connector,20,"LINESTRING (-76.32441 36.772767, -76.32896910000001 36.7710957)",all,1,0
,3121,,2501,1735,1,929.0553915433526,2,59,,connector,20,"LINESTRING (-76.23853289135599 36.7719498335725, -76.2440053 36.7790629)",all,1,0
,3122,,1735,2501,1,929.0553915433526,2,59,,connector,20,"LINESTRING (-76.2440053 36.7790629, -76.23853289135599 36.7719498335725)",all,1,0
,3123,,2502,1614,1,288.5716422822503,2,59,,connector,20,"LINESTRING (-76.28671848564402 36.96775100111664, -76.28793899999999 36.965346)",all,1,0
,3124,,1614,2502,1,288.5716422822503,2,59,,connector,20,"LINESTRING (-76.28793899999999 36.965346, -76.28671848564402 36.96775100111664)",all,1,0
,3125,,2503,1262,1,1521.5023558121734,2,59,,connector,20,"LINESTRING (-76.17658762035489 36.78138521510665, -76.170548 36.794185)",all,1,0
,3126,,1262,2503,1,1521.5023558121734,2,59,,connector,20,"LINESTRING (-76.170548 36.794185, -76.17658762035489 36.78138521510665)",all,1,0
,3127,,2504,1254,1,1162.3877706486667,2,59,,connector,20,"LINESTRING (-76.15634225758583 36.78720687860102, -76.163419 36.795991)",all,1,0
,3128,,1254,2504,1,1162.3877706486667,2,59,,connector,20,"LINESTRING (-76.163419 36.795991, -76.15634225758583 36.78720687860102)",all,1,0
,3129,,2505,2203,1,830.6689834969787,2,59,,connector,20,"LINESTRING (-76.25641218830727 36.87075292837976, -76.265557 36.8722653)",all,1,0
,3130,,2203,2505,1,830.6689834969787,2,59,,connector,20,"LINESTRING (-76.265557 36.8722653, -76.25641218830727 36.87075292837976)",all,1,0
,3131,,2506,2258,1,1184.0533821230583,2,59,,connector,20,"LINESTRING (-76.33979554307686 36.79911616300507, -76.3282664 36.7938099)",all,1,0
,3132,,2258,2506,1,1184.0533821230583,2,59,,connector,20,"LINESTRING (-76.3282664 36.7938099, -76.33979554307686 36.79911616300507)",all,1,0
,3133,,2507,785,1,466.04274052671445,2,59,,connector,20,"LINESTRING (-76.29654468279983 36.86678391070699, -76.296199 36.870966)",all,1,0
,3134,,785,2507,1,466.04274052671445,2,59,,connector,20,"LINESTRING (-76.296199 36.870966, -76.29654468279983 36.86678391070699)",all,1,0
,3135,,2508,777,1,813.014382362879,2,59,,connector,20,"LINESTRING (-76.33531671109189 36.81357916786252, -76.3441381 36.8154725)",all,1,0
,3136,,777,2508,1,813.014382362879,2,59,,connector,20,"LINESTRING (-76.3441381 36.8154725, -76.33531671109189 36.81357916786252)",all,1,0
,3137,,2509,777,1,163.97520018564833,2,59,,connector,20,"LINESTRING (-76.34359909164954 36.81688261860176, -76.3441381 36.8154725)",all,1,0
,3138,,777,2509,1,163.97520018564833,2,59,,connector,20,"LINESTRING (-76.3441381 36.8154725, -76.34359909164954 36.81688261860176)",all,1,0
,3139,,2510,141,1,1358.8131579281378,2,59,,connector,20,"LINESTRING (-76.24493431979862 36.81684260300771, -76.260108 36.8155123)",all,1,0
,3140,,141,2510,1,1358.8131579281378,2,59,,connector,20,"LINESTRING (-76.260108 36.8155123, -76.24493431979862 36.81684260300771)",all,1,0
,3141,,2511,1602,1,622.2838668609514,2,59,,connector,20,"LINESTRING (-76.3670486299628 36.86466735630347, -76.36684 36.8702612)",all,1,0
,3142,,1602,2511,1,622.2838668609514,2,59,,connector,20,"LINESTRING (-76.36684 36.8702612, -76.3670486299628 36.86466735630347)",all,1,0
,3143,,2512,221,1,250.0619801305019,2,59,,connector,20,"LINESTRING (-76.27977625 36.8205067, -76.2801827 36.8227319)",all,1,0
,3144,,221,2512,1,250.0619801305019,2,59,,connector,20,"LINESTRING (-76.2801827 36.8227319, -76.27977625 36.8205067)",all,1,0
,3145,,2513,717,1,1003.917382580942,2,59,,connector,20,"LINESTRING (-76.37147392541956 36.81776430868761, -76.369721 36.8088456)",all,1,0
,3146,,717,2513,1,1003.917382580942,2,59,,connector,20,"LINESTRING (-76.369721 36.8088456, -76.37147392541956 36.81776430868761)",all,1,0
,3147,,2514,734,1,746.7176654882737,2,59,,connector,20,"LINESTRING (-76.34378846280261 36.84179227413927, -76.349941 36.837226)",all,1,0
,3148,,734,2514,1,746.7176654882737,2,59,,connector,20,"LINESTRING (-76.349941 36.837226, -76.34378846280261 36.84179227413927)",all,1,0
,3149,,2515,1053,1,468.1039178627783,2,59,,connector,20,"LINESTRING (-76.24954812467845 36.89947820791036, -76.25121 36.9034727)",all,1,0
,3150,,1053,2515,1,468.1039178627783,2,59,,connector,20,"LINESTRING (-76.25121 36.9034727, -76.24954812467845 36.89947820791036)",all,1,0
,3151,,2516,752,1,1783.6248482576457,2,59,,connector,20,"LINESTRING (-76.37927878727008 36.83159071801425, -76.368931 36.845328)",all,1,0
,3152,,752,2516,1,1783.6248482576457,2,59,,connector,20,"LINESTRING (-76.368931 36.845328, -76.37927878727008 36.83159071801425)",all,1,0
,3153,,2517,2167,1,1168.4475201395162,2,59,,connector,20,"LINESTRING (-76.1459032526289 36.85458724704593, -76.1365845 36.8471835)",all,1,0
,3154,,2167,2517,1,1168.4475201395162,2,59,,connector,20,"LINESTRING (-76.1365845 36.8471835, -76.1459032526289 36.85458724704593)",all,1,0
,3155,,2518,583,1,1499.590118040582,2,59,,connector,20,"LINESTRING (-76.24205170000002 36.87857945, -76.2347315 36.8907283)",all,1,0
,3156,,583,2518,1,1499.590118040582,2,59,,connector,20,"LINESTRING (-76.2347315 36.8907283, -76.24205170000002 36.87857945)",all,1,0
,3157,,2519,1165,1,868.9601144407604,2,59,,connector,20,"LINESTRING (-76.1483834929151 36.81627425417072, -76.140219 36.811991)",all,1,0
,3158,,1165,2519,1,868.9601144407604,2,59,,connector,20,"LINESTRING (-76.140219 36.811991, -76.1483834929151 36.81627425417072)",all,1,0
,3159,,2520,2448,1,669.0833407135681,2,59,,connector,20,"LINESTRING (-76.13370651017503 36.79069717216075, -76.13547320000001 36.7965457)",all,1,0
,3160,,2448,2520,1,669.0833407135681,2,59,,connector,20,"LINESTRING (-76.13547320000001 36.7965457, -76.13370651017503 36.79069717216075)",all,1,0
,3161,,2521,2452,1,1878.8704835437666,2,59,,connector,20,"LINESTRING (-76.39326426190971 36.83936225734418, -76.3798513 36.8524121)",all,1,0
,3162,,2452,2521,1,1878.8704835437666,2,59,,connector,20,"LINESTRING (-76.3798513 36.8524121, -76.39326426190971 36.83936225734418)",all,1,0
,3163,,2522,440,1,543.4635209903217,2,59,,connector,20,"LINESTRING (-76.30921347445812 36.83577469102841, -76.306763 36.831298)",all,1,0
,3164,,440,2522,1,543.4635209903217,2,59,,connector,20,"LINESTRING (-76.306763 36.831298, -76.30921347445812 36.83577469102841)",all,1,0
,3165,,2523,177,1,119.1710404993698,2,59,,connector,20,"LINESTRING (-76.27816043722007 36.79207662938789, -76.279134 36.792812)",all,1,0
,3166,,177,2523,1,119.1710404993698,2,59,,connector,20,"LINESTRING (-76.279134 36.792812, -76.27816043722007 36.79207662938789)",all,1,0
,3167,,2524,333,1,317.38863033359246,2,59,,connector,20,"LINESTRING (-76.28504324819768 36.88259348570099, -76.28212600000001 36.8809496)",all,1,0
,3168,,333,2524,1,317.38863033359246,2,59,,connector,20,"LINESTRING (-76.28212600000001 36.8809496, -76.28504324819768 36.88259348570099)",all,1,0
,3169,,2525,130,1,325.75474377456607,2,59,,connector,20,"LINESTRING (-76.39236395017272 36.79654407276915, -76.393157 36.799404)",all,1,0
,3170,,130,2525,1,325.75474377456607,2,59,,connector,20,"LINESTRING (-76.393157 36.799404, -76.39236395017272 36.79654407276915)",all,1,0
,3171,,2526,130,1,1711.9845744114864,2,59,,connector,20,"LINESTRING (-76.40402156269897 36.81210726058253, -76.393157 36.799404)",all,1,0
,3172,,130,2526,1,1711.9845744114864,2,59,,connector,20,"LINESTRING (-76.393157 36.799404, -76.40402156269897 36.81210726058253)",all,1,0
,3173,,2527,430,1,1342.529172642691,2,59,,connector,20,"LINESTRING (-76.35122575751218 36.79598769249925, -76.35700300000001 36.80714)",all,1,0
,3174,,430,2527,1,1342.529172642691,2,59,,connector,20,"LINESTRING (-76.35700300000001 36.80714, -76.35122575751218 36.79598769249925)",all,1,0
,3175,,2528,24,1,213.79207627313235,2,59,,connector,20,"LINESTRING (-76.26550324692587 36.76790017208211, -76.26374199999999 36.766594)",all,1,0
,3176,,24,2528,1,213.79207627313235,2,59,,connector,20,"LINESTRING (-76.26374199999999 36.766594, -76.26550324692587 36.76790017208211)",all,1,0
,3177,,2529,2183,1,1267.3934475885037,2,59,,connector,20,"LINESTRING (-76.36625953017196 36.82397951891647, -76.3534667 36.8189755)",all,1,0
,3178,,2183,2529,1,1267.3934475885037,2,59,,connector,20,"LINESTRING (-76.3534667 36.8189755, -76.36625953017196 36.82397951891647)",all,1,0
,3179,,2530,1196,1,273.85751065900536,2,59,,connector,20,"LINESTRING (-76.15963594837189 36.84330173890996, -76.15897699999999 36.840896)",all,1,0
,3180,,1196,2530,1,273.85751065900536,2,59,,connector,20,"LINESTRING (-76.15897699999999 36.840896, -76.15963594837189 36.84330173890996)",all,1,0
,3181,,2531,1165,1,837.6850825332808,2,59,,connector,20,"LINESTRING (-76.14100669452193 36.80448396141987, -76.140219 36.811991)",all,1,0
,3182,,1165,2531,1,837.6850825332808,2,59,,connector,20,"LINESTRING (-76.140219 36.811991, -76.14100669452193 36.80448396141987)",all,1,0
,3183,,2532,1820,1,372.84534466325266,2,59,,connector,20,"LINESTRING (-76.25374078399055 36.94950995175633, -76.257243 36.9476635)",all,1,0
,3184,,1820,2532,1,372.84534466325266,2,59,,connector,20,"LINESTRING (-76.257243 36.9476635, -76.25374078399055 36.94950995175633)",all,1,0
,3185,,2533,2201,1,52.972450563443346,2,59,,connector,20,"LINESTRING (-76.26392785 36.87806385000001, -76.2633597 36.8782067)",all,1,0
,3186,,2201,2533,1,52.972450563443346,2,59,,connector,20,"LINESTRING (-76.2633597 36.8782067, -76.26392785 36.87806385000001)",all,1,0
,3187,,2534,2183,1,1515.730742911709,2,59,,connector,20,"LINESTRING (-76.3675949 36.82658515, -76.3534667 36.8189755)",all,1,0
,3188,,2183,2534,1,1515.730742911709,2,59,,connector,20,"LINESTRING (-76.3534667 36.8189755, -76.3675949 36.82658515)",all,1,0
,3189,,2535,2199,1,94.8473921726491,2,59,,connector,20,"LINESTRING (-76.16962637358546 36.89127849488931, -76.1696536 36.8921312)",all,1,0
,3190,,2199,2535,1,94.8473921726491,2,59,,connector,20,"LINESTRING (-76.1696536 36.8921312, -76.16962637358546 36.89127849488931)",all,1,0
,3191,,2536,1945,1,270.4871341357469,2,59,,connector,20,"LINESTRING (-76.33712142984139 36.83063018618476, -76.3399122 36.8296671)",all,1,0
,3192,,1945,2536,1,270.4871341357469,2,59,,connector,20,"LINESTRING (-76.3399122 36.8296671, -76.33712142984139 36.83063018618476)",all,1,0
,3193,,2537,642,1,476.3750158943057,2,59,,connector,20,"LINESTRING (-76.26231940949813 36.9196869737692, -76.26649 36.916997)",all,1,0
,3194,,642,2537,1,476.3750158943057,2,59,,connector,20,"LINESTRING (-76.26649 36.916997, -76.26231940949813 36.9196869737692)",all,1,0
,3195,,2538,391,1,1984.7802021949988,2,59,,connector,20,"LINESTRING (-76.39114417022658 36.83678297735501, -76.37408550000001 36.8482823)",all,1,0
,3196,,391,2538,1,1984.7802021949988,2,59,,connector,20,"LINESTRING (-76.37408550000001 36.8482823, -76.39114417022658 36.83678297735501)",all,1,0
,3197,,2539,697,1,269.5453895567402,2,59,,connector,20,"LINESTRING (-76.3215690379965 36.80075941641653, -76.32242239999999 36.8030852)",all,1,0
,3198,,697,2539,1,269.5453895567402,2,59,,connector,20,"LINESTRING (-76.32242239999999 36.8030852, -76.3215690379965 36.80075941641653)",all,1,0
,3199,,2540,2317,1,665.2036545341782,2,59,,connector,20,"LINESTRING (-76.3132190161717 36.92814149022241, -76.3127411 36.9341116)",all,1,0
,3200,,2317,2540,1,665.2036545341782,2,59,,connector,20,"LINESTRING (-76.3127411 36.9341116, -76.3132190161717 36.92814149022241)",all,1,0
,3201,,2541,1612,1,277.2730075927996,2,59,,connector,20,"LINESTRING (-76.26815629370816 36.93718199605001, -76.26532589999999 36.9361333)",all,1,0
,3202,,1612,2541,1,277.2730075927996,2,59,,connector,20,"LINESTRING (-76.26532589999999 36.9361333, -76.26815629370816 36.93718199605001)",all,1,0
,3203,,2542,740,1,818.7590911498338,2,59,,connector,20,"LINESTRING (-76.28267757387754 36.9031894847091, -76.275677 36.907973)",all,1,0
,3204,,740,2542,1,818.7590911498338,2,59,,connector,20,"LINESTRING (-76.275677 36.907973, -76.28267757387754 36.9031894847091)",all,1,0
,3205,,2543,2117,1,1256.1802364849946,2,59,,connector,20,"LINESTRING (-76.2461948 36.8203787, -76.2601116 36.8222531)",all,1,0
,3206,,2117,2543,1,1256.1802364849946,2,59,,connector,20,"LINESTRING (-76.2601116 36.8222531, -76.2461948 36.8203787)",all,1,0
,3207,,2544,201,1,394.36332724684786,2,59,,connector,20,"LINESTRING (-76.27892437621392 36.78190900570273, -76.2828282 36.7835831)",all,1,0
,3208,,201,2544,1,394.36332724684786,2,59,,connector,20,"LINESTRING (-76.2828282 36.7835831, -76.27892437621392 36.78190900570273)",all,1,0
,3209,,2545,856,1,739.1718452478592,2,59,,connector,20,"LINESTRING (-76.2955715489248 36.91177312769064, -76.289368 36.916199)",all,1,0
,3210,,856,2545,1,739.1718452478592,2,59,,connector,20,"LINESTRING (-76.289368 36.916199, -76.2955715489248 36.91177312769064)",all,1,0
,3211,,2546,2119,1,580.2027665771316,2,59,,connector,20,"LINESTRING (-76.18038770557582 36.80445492442325, -76.1866917 36.8031326)",all,1,0
,3212,,2119,2546,1,580.2027665771316,2,59,,connector,20,"LINESTRING (-76.1866917 36.8031326, -76.18038770557582 36.80445492442325)",all,1,0
,3213,,2547,697,1,679.4826974446381,2,59,,connector,20,"LINESTRING (-76.31640954325789 36.79932213812005, -76.32242239999999 36.8030852)",all,1,0
,3214,,697,2547,1,679.4826974446381,2,59,,connector,20,"LINESTRING (-76.32242239999999 36.8030852, -76.31640954325789 36.79932213812005)",all,1,0
,3215,,2548,2122,1,1426.2147731164728,2,59,,connector,20,"LINESTRING (-76.16866865553068 36.80967698623199, -76.17483319999999 36.7978385)",all,1,0
,3216,,2122,2548,1,1426.2147731164728,2,59,,connector,20,"LINESTRING (-76.17483319999999 36.7978385, -76.16866865553068 36.80967698623199)",all,1,0
,3217,,2549,130,1,300.1263983652627,2,59,,connector,20,"LINESTRING (-76.39149181765347 36.79705725584309, -76.393157 36.799404)",all,1,0
,3218,,130,2549,1,300.1263983652627,2,59,,connector,20,"LINESTRING (-76.393157 36.799404, -76.39149181765347 36.79705725584309)",all,1,0
,3219,,2550,2033,1,669.5586171799071,2,59,,connector,20,"LINESTRING (-76.14218684514309 36.79376196362752, -76.148509 36.797022)",all,1,0
,3220,,2033,2550,1,669.5586171799071,2,59,,connector,20,"LINESTRING (-76.148509 36.797022, -76.14218684514309 36.79376196362752)",all,1,0
,3221,,2551,921,1,300.91716130356383,2,59,,connector,20,"LINESTRING (-76.18803930000001 36.92955625, -76.1910977 36.9283959)",all,1,0
,3222,,921,2551,1,300.91716130356383,2,59,,connector,20,"LINESTRING (-76.1910977 36.9283959, -76.18803930000001 36.92955625)",all,1,0
,3223,,2552,1952,1,524.652915425657,2,59,,connector,20,"LINESTRING (-76.26612286362231 36.80879196953317, -76.26439240000001 36.8133023)",all,1,0
,3224,,1952,2552,1,524.652915425657,2,59,,connector,20,"LINESTRING (-76.26439240000001 36.8133023, -76.26612286362231 36.80879196953317)",all,1,0
,3225,,2553,2327,1,509.99208645548543,2,59,,connector,20,"LINESTRING (-76.32228932646069 36.93838640958503, -76.3166444 36.9375628)",all,1,0
,3226,,2327,2553,1,509.99208645548543,2,59,,connector,20,"LINESTRING (-76.3166444 36.9375628, -76.32228932646069 36.93838640958503)",all,1,0
,3227,,2554,429,1,190.9661422826852,2,59,,connector,20,"LINESTRING (-76.21237799324579 36.86085722404581, -76.21046200000001 36.860083)",all,1,0
,3228,,429,2554,1,190.9661422826852,2,59,,connector,20,"LINESTRING (-76.21046200000001 36.860083, -76.21237799324579 36.86085722404581)",all,1,0
,3229,,2555,2015,1,436.99212827295236,2,59,,connector,20,"LINESTRING (-76.28668683272925 36.87920640643925, -76.2821328 36.8806812)",all,1,0
,3230,,2015,2555,1,436.99212827295236,2,59,,connector,20,"LINESTRING (-76.2821328 36.8806812, -76.28668683272925 36.87920640643925)",all,1,0
,3231,,2556,63,1,416.4685982141444,2,59,,connector,20,"LINESTRING (-76.32669247487786 36.77676739414824, -76.32451 36.773455)",all,1,0
,3232,,63,2556,1,416.4685982141444,2,59,,connector,20,"LINESTRING (-76.32451 36.773455, -76.32669247487786 36.77676739414824)",all,1,0
,3233,,2557,511,1,298.25956114112995,2,59,,connector,20,"LINESTRING (-76.25902484545765 36.84423730889718, -76.256069 36.845502)",all,1,0
,3234,,511,2557,1,298.25956114112995,2,59,,connector,20,"LINESTRING (-76.256069 36.845502, -76.25902484545765 36.84423730889718)",all,1,0
,3235,,2558,1319,1,1140.8711952087203,2,59,,connector,20,"LINESTRING (-76.14341755029602 36.85589020075315, -76.132418 36.861164)",all,1,0
,3236,,1319,2558,1,1140.8711952087203,2,59,,connector,20,"LINESTRING (-76.132418 36.861164, -76.14341755029602 36.85589020075315)",all,1,0
,3237,,2559,588,1,198.45369343095845,2,59,,connector,20,"LINESTRING (-76.34995945929025 36.86577624850018, -76.35131269999999 36.8643574)",all,1,0
,3238,,588,2559,1,198.45369343095845,2,59,,connector,20,"LINESTRING (-76.35131269999999 36.8643574, -76.34995945929025 36.86577624850018)",all,1,0
,3239,,2560,2002,1,417.67144641616335,2,59,,connector,20,"LINESTRING (-76.21730733138587 36.91860434842589, -76.2202065 36.9156486)",all,1,0
,3240,,2002,2560,1,417.67144641616335,2,59,,connector,20,"LINESTRING (-76.2202065 36.9156486, -76.21730733138587 36.91860434842589)",all,1,0
,3241,,2561,308,1,269.31268412988607,2,59,,connector,20,"LINESTRING (-76.24076899184846 36.85182085978057, -76.24212300000001 36.853987)",all,1,0
,3242,,308,2561,1,269.31268412988607,2,59,,connector,20,"LINESTRING (-76.24212300000001 36.853987, -76.24076899184846 36.85182085978057)",all,1,0
,3243,,2562,1262,1,1132.64596320841,2,59,,connector,20,"LINESTRING (-76.17682128786035 36.78532397476306, -76.170548 36.794185)",all,1,0
,3244,,1262,2562,1,1132.64596320841,2,59,,connector,20,"LINESTRING (-76.170548 36.794185, -76.17682128786035 36.78532397476306)",all,1,0
,3245,,2563,275,1,1282.2345605377998,2,59,,connector,20,"LINESTRING (-76.21385840386017 36.90455153761607, -76.21941820000001 36.9151916)",all,1,0
,3246,,275,2563,1,1282.2345605377998,2,59,,connector,20,"LINESTRING (-76.21941820000001 36.9151916, -76.21385840386017 36.90455153761607)",all,1,0
,3247,,2564,771,1,1224.4352144384814,2,59,,connector,20,"LINESTRING (-76.22533003296722 36.87217960105871, -76.21750299999999 36.881238)",all,1,0
,3248,,771,2564,1,1224.4352144384814,2,59,,connector,20,"LINESTRING (-76.21750299999999 36.881238, -76.22533003296722 36.87217960105871)",all,1,0
,3249,,2565,2011,1,388.41322609038366,2,59,,connector,20,"LINESTRING (-76.23652563038927 36.89700579041875, -76.23311769999999 36.8948209)",all,1,0
,3250,,2011,2565,1,388.41322609038366,2,59,,connector,20,"LINESTRING (-76.23311769999999 36.8948209, -76.23652563038927 36.89700579041875)",all,1,0
,3251,,2566,2033,1,2677.735824610112,2,59,,connector,20,"LINESTRING (-76.15209361052663 36.77311228083794, -76.148509 36.797022)",all,1,0
,3252,,2033,2566,1,2677.735824610112,2,59,,connector,20,"LINESTRING (-76.148509 36.797022, -76.15209361052663 36.77311228083794)",all,1,0
,3253,,2567,2166,1,1303.483286720354,2,59,,connector,20,"LINESTRING (-76.15613309494042 36.85509848336057, -76.1699905 36.8512951)",all,1,0
,3254,,2166,2567,1,1303.483286720354,2,59,,connector,20,"LINESTRING (-76.1699905 36.8512951, -76.15613309494042 36.85509848336057)",all,1,0
,3255,,2568,521,1,1272.6275005065152,2,59,,connector,20,"LINESTRING (-76.36918915 36.8212686, -76.360304 36.8123024)",all,1,0
,3256,,521,2568,1,1272.6275005065152,2,59,,connector,20,"LINESTRING (-76.360304 36.8123024, -76.36918915 36.8212686)",all,1,0
,3257,,2569,1021,1,66.25710887192204,2,59,,connector,20,"LINESTRING (-76.26339803610574 36.91437420890649, -76.2637608 36.9138537)",all,1,0
,3258,,1021,2569,1,66.25710887192204,2,59,,connector,20,"LINESTRING (-76.2637608 36.9138537, -76.26339803610574 36.91437420890649)",all,1,0
,3259,,2570,431,1,533.7634882741744,2,59,,connector,20,"LINESTRING (-76.36528292617557 36.80260309581967, -76.361373 36.806242)",all,1,0
,3260,,431,2570,1,533.7634882741744,2,59,,connector,20,"LINESTRING (-76.361373 36.806242, -76.36528292617557 36.80260309581967)",all,1,0
,3261,,2571,1646,1,555.0854494167728,2,59,,connector,20,"LINESTRING (-76.26623857916752 36.85833867807235, -76.2724573 36.8587416)",all,1,0
,3262,,1646,2571,1,555.0854494167728,2,59,,connector,20,"LINESTRING (-76.2724573 36.8587416, -76.26623857916752 36.85833867807235)",all,1,0
,3263,,2572,1103,1,619.6305122755898,2,59,,connector,20,"LINESTRING (-76.15025513548909 36.83367553757445, -76.14334599999999 36.834363)",all,1,0
,3264,,1103,2572,1,619.6305122755898,2,59,,connector,20,"LINESTRING (-76.14334599999999 36.834363, -76.15025513548909 36.83367553757445)",all,1,0
,3265,,2573,493,1,1632.9574492176089,2,59,,connector,20,"LINESTRING (-76.39211319603689 36.88650509020453, -76.384978 36.872974)",all,1,0
,3266,,493,2573,1,1632.9574492176089,2,59,,connector,20,"LINESTRING (-76.384978 36.872974, -76.39211319603689 36.88650509020453)",all,1,0
,3267,,2574,2448,1,2645.5997107692897,2,59,,connector,20,"LINESTRING (-76.13567031025488 36.77275377391808, -76.13547320000001 36.7965457)",all,1,0
,3268,,2448,2574,1,2645.5997107692897,2,59,,connector,20,"LINESTRING (-76.13547320000001 36.7965457, -76.13567031025488 36.77275377391808)",all,1,0
,3269,,2575,1975,1,241.89490560741805,2,59,,connector,20,"LINESTRING (-76.1340972978437 36.83852325223985, -76.13681390000001 36.8385967)",all,1,0
,3270,,1975,2575,1,241.89490560741805,2,59,,connector,20,"LINESTRING (-76.13681390000001 36.8385967, -76.1340972978437 36.83852325223985)",all,1,0
,3271,,2576,387,1,254.53057027209786,2,59,,connector,20,"LINESTRING (-76.26152922975109 36.9451025395656, -76.2588592 36.9459309)",all,1,0
,3272,,387,2576,1,254.53057027209786,2,59,,connector,20,"LINESTRING (-76.2588592 36.9459309, -76.26152922975109 36.9451025395656)",all,1,0
,3273,,2577,1445,1,1573.9197773946014,2,59,,connector,20,"LINESTRING (-76.23568188439296 36.81448295379109, -76.2191503 36.809465)",all,1,0
,3274,,1445,2577,1,1573.9197773946014,2,59,,connector,20,"LINESTRING (-76.2191503 36.809465, -76.23568188439296 36.81448295379109)",all,1,0
,3275,,2578,511,1,418.37642445093775,2,59,,connector,20,"LINESTRING (-76.25531843008953 36.84178770541768, -76.256069 36.845502)",all,1,0
,3276,,511,2578,1,418.37642445093775,2,59,,connector,20,"LINESTRING (-76.256069 36.845502, -76.25531843008953 36.84178770541768)",all,1,0
,3277,,2579,2476,1,199.5757718769129,2,59,,connector,20,"LINESTRING (-76.22139344219531 36.8954186827869, -76.22341849999999 36.894645)",all,1,0
,3278,,2476,2579,1,199.5757718769129,2,59,,connector,20,"LINESTRING (-76.22341849999999 36.894645, -76.22139344219531 36.8954186827869)",all,1,0
